Training,Motor,motor_0100.jpg,sT:1,0,s:0,0,0,s:0,0,0,s:0,sT:2,0,s:0,0,0,s:0,0,0,s:0,sT:3,0,s:0,0,0,s:0,0,0,s:0,sT:4,0,s:0,0,0,s:0,0,0,s:0,sT:5,0,s:0,0,0,s:0,0,0,s:0,sT:6,0,s:0,0,0,s:0,0,0,s:0,sT:7,0,s:0,0,0,s:0,0,0,s:0,sT:8,0,s:0,0,0,s:0,0,0,s:0,sT:9,0,s:0,0,0,s:0,0,0,s:0,sT:10,0,s:0,0,0,s:0,0,0,s:0,sT:11,0,s:0,0,0,s:0,0,0,s:0,sT:12,0,s:0,0,0,s:0,0,0,s:0,sT:13,0,s:0,0,0,s:0,0,0,s:0,sT:14,0,s:0,0,0,s:0,0,0,s:0
Training,Motor,motor_0047.jpg,sT:1,0,s:0,0,0,s:0,0,0,s:0,sT:2,0,s:0,0,0,s:0,0,0,s:0,sT:3,0,s:0,0,0,s:0,0,0,s:0,sT:4,0,s:0,0,0,s:0,0,0,s:0,sT:5,0,s:0,0,0,s:0,0,0,s:0,sT:6,0,s:0,0,0,s:0,0,0,s:0,sT:7,0,s:0,0,0,s:0,0,0,s:0,sT:8,0,s:0,0,0,s:0,0,0,s:0,sT:9,0,s:0,0,0,s:0,0,0,s:0,sT:10,0,s:0,0,0,s:0,0,0,s:0,sT:11,0,s:0,0,0,s:0,0,0,s:0,sT:12,0,s:0,0,0,s:0,0,0,s:0,sT:13,0,s:0,0,0,s:0,0,0,s:0,sT:14,0,s:0,0,0,s:0,0,0,s:0
Training,Face,image_0166.jpg,sT:1,0,s:0,0,0,s:0,0,0,s:0,sT:2,0,s:0,0,0,s:0,0,0,s:0,sT:3,0,s:0,0,0,s:0,0,0,s:0,sT:4,0,s:0,0,0,s:0,0,0,s:0,sT:5,0,s:0,0,0,s:0,0,0,s:0,sT:6,0,s:0,0,0,s:0,0,0,s:0,sT:7,0,s:0,0,0,s:0,0,0,s:0,sT:8,0,s:0,0,0,s:0,0,0,s:0,sT:9,0,s:0,0,0,s:0,0,0,s:0,sT:10,0,s:0,0,0,s:0,0,0,s:0,sT:11,0,s:0,0,0,s:0,0,0,s:0,sT:12,0,s:0,0,0,s:0,0,0,s:0,sT:13,0,s:0,0,0,s:0,0,0,s:0,sT:14,0,s:0,0,0,s:0,0,0,s:0
Training,Face,image_0060.jpg,sT:1,0,s:0,0,0,s:0,0,0,s:0,sT:2,0,s:0,0,0,s:0,0,0,s:0,sT:3,0,s:0,0,0,s:0,0,0,s:0,sT:4,0,s:0,0,0,s:0,0,0,s:0,sT:5,0,s:0,0,0,s:0,0,0,s:0,sT:6,0,s:0,0,0,s:0,0,0,s:0,sT:7,0,s:0,0,0,s:0,0,0,s:0,sT:8,0,s:0,0,0,s:0,0,0,s:0,sT:9,0,s:0,0,0,s:0,0,0,s:0,sT:10,0,s:0,0,0,s:0,0,0,s:0,sT:11,0,s:0,0,0,s:0,0,0,s:0,sT:12,0,s:0,0,0,s:0,0,0,s:0,sT:13,0,s:0,0,0,s:0,0,0,s:0,sT:14,0,s:0,0,0,s:0,0,0,s:0
Training,Face,image_0089.jpg,sT:1,0,s:0,0,0,s:0,0,0,s:0,sT:2,0,s:0,0,0,s:0,0,0,s:0,sT:3,0,s:0,0,0,s:0,0,0,s:0,sT:4,0,s:0,0,0,s:0,0,0,s:0,sT:5,0,s:0,0,0,s:0,0,0,s:0,sT:6,0,s:0,0,0,s:0,0,0,s:0,sT:7,0,s:0,0,0,s:0,0,0,s:0,sT:8,0,s:0,0,0,s:0,0,0,s:0,sT:9,0,s:0,0,0,s:0,0,0,s:0,sT:10,0,s:0,0,0,s:0,0,0,s:0,sT:11,0,s:0,0,0,s:0,0,0,s:0,sT:12,0,s:0,0,0,s:0,0,0,s:0,sT:13,0,s:0,0,0,s:0,0,0,s:0,sT:14,0,s:0,0,0,s:0,0,0,s:0
Training,Face,image_0366.jpg,sT:1,0,s:0,0,0,s:0,0,0,s:0,sT:2,0,s:0,0,0,s:0,0,0,s:0,sT:3,0,s:0,0,0,s:0,0,0,s:0,sT:4,0,s:0,0,0,s:0,0,0,s:0,sT:5,0,s:0,0,0,s:0,0,0,s:0,sT:6,0,s:0,0,0,s:0,0,0,s:0,sT:7,0,s:0,0,0,s:0,0,0,s:0,sT:8,0,s:0,0,0,s:0,0,0,s:0,sT:9,0,s:0,0,0,s:0,0,0,s:0,sT:10,0,s:0,0,0,s:0,0,0,s:0,sT:11,0,s:0,0,0,s:0,0,0,s:0,sT:12,0,s:0,0,0,s:0,0,0,s:0,sT:13,0,s:0,0,0,s:0,0,0,s:0,sT:14,0,s:0,0,0,s:0,0,0,s:0
Training,Face,image_0141.jpg,sT:1,0,s:0,0,0,s:0,0,0,s:0,sT:2,0,s:0,0,0,s:0,0,0,s:0,sT:3,0,s:0,0,0,s:0,0,0,s:0,sT:4,0,s:0,0,0,s:0,0,0,s:0,sT:5,0,s:0,0,0,s:0,0,0,s:0,sT:6,0,s:0,0,0,s:0,0,0,s:0,sT:7,0,s:0,0,0,s:0,0,0,s:0,sT:8,0,s:0,0,0,s:0,0,0,s:0,sT:9,0,s:0,0,0,s:0,0,0,s:0,sT:10,0,s:0,0,0,s:0,0,0,s:0,sT:11,0,s:0,0,0,s:0,0,0,s:0,sT:12,0,s:0,0,0,s:0,0,0,s:0,sT:13,0,s:0,0,0,s:0,0,0,s:0,sT:14,0,s:0,0,0,s:0,0,0,s:0
Training,Motor,motor_0044.jpg,sT:1,0,s:0,0,0,s:0,0,0,s:0,sT:2,0,s:0,0,0,s:0,0,0,s:0,sT:3,0,s:0,0,0,s:0,0,0,s:0,sT:4,0,s:0,0,0,s:0,0,0,s:0,sT:5,0,s:0,0,0,s:0,0,0,s:0,sT:6,0,s:0,0,0,s:0,0,0,s:0,sT:7,0,s:0,0,0,s:0,0,0,s:0,sT:8,0,s:0,0,0,s:0,0,0,s:0,sT:9,0,s:0,0,0,s:0,0,0,s:0,sT:10,0,s:0,0,0,s:0,0,0,s:0,sT:11,0,s:0,0,0,s:0,0,0,s:0,sT:12,0,s:0,0,0,s:0,0,0,s:0,sT:13,0,s:0,0,0,s:0,0,0,s:0,sT:14,0,s:0,0,0,s:0,0,0,s:0
Training,Face,image_0038.jpg,sT:1,0,s:0,0,0,s:0,0,0,s:0,sT:2,0,s:0,0,0,s:0,0,0,s:0,sT:3,0,s:0,0,0,s:0,0,0,s:0,sT:4,0,s:0,0,0,s:0,0,0,s:0,sT:5,0,s:0,0,0,s:0,0,0,s:0,sT:6,0,s:0,0,0,s:0,0,0,s:0,sT:7,0,s:0,0,0,s:0,0,0,s:0,sT:8,0,s:0,0,0,s:0,0,0,s:0,sT:9,0,s:0,0,0,s:0,0,0,s:0,sT:10,0,s:0,0,0,s:0,0,0,s:0,sT:11,0,s:0,0,0,s:0,0,0,s:0,sT:12,0,s:0,0,0,s:0,0,0,s:0,sT:13,0,s:0,0,0,s:0,0,0,s:0,sT:14,0,s:0,0,0,s:0,0,0,s:0
Training,Motor,motor_0202.jpg,sT:1,0,s:0,0,0,s:0,0,0,s:0,sT:2,0,s:0,0,0,s:0,0,0,s:0,sT:3,0,s:0,0,0,s:0,0,0,s:0,sT:4,0,s:0,0,0,s:0,0,0,s:0,sT:5,0,s:0,0,0,s:0,0,0,s:0,sT:6,0,s:0,0,0,s:0,0,0,s:0,sT:7,0,s:0,0,0,s:0,0,0,s:0,sT:8,0,s:0,0,0,s:0,0,0,s:0,sT:9,0,s:0,0,0,s:0,0,0,s:0,sT:10,0,s:0,0,0,s:0,0,0,s:0,sT:11,0,s:0,0,0,s:0,0,0,s:0,sT:12,0,s:0,0,0,s:0,0,0,s:0,sT:13,0,s:0,0,0,s:0,0,0,s:0,sT:14,0,s:0,0,0,s:0,0,0,s:0
Training,Face,image_0286.jpg,sT:1,0,s:0,0,0,s:0,0,0,s:0,sT:2,0,s:0,0,0,s:0,0,0,s:0,sT:3,0,s:0,0,0,s:0,0,0,s:0,sT:4,0,s:0,0,0,s:0,0,0,s:0,sT:5,0,s:0,0,0,s:0,0,0,s:0,sT:6,0,s:0,0,0,s:0,0,0,s:0,sT:7,0,s:0,0,0,s:0,0,0,s:0,sT:8,0,s:0,0,0,s:0,0,0,s:0,sT:9,0,s:0,0,0,s:0,0,0,s:0,sT:10,0,s:0,0,0,s:0,0,0,s:0,sT:11,0,s:0,0,0,s:0,0,0,s:0,sT:12,0,s:0,0,0,s:0,0,0,s:0,sT:13,0,s:0,0,0,s:0,0,0,s:0,sT:14,0,s:0,0,0,s:0,0,0,s:0
Training,Motor,motor_0210.jpg,sT:1,0,s:0,0,0,s:0,0,0,s:0,sT:2,0,s:0,0,0,s:0,0,0,s:0,sT:3,0,s:0,0,0,s:0,0,0,s:0,sT:4,0,s:0,0,0,s:0,0,0,s:0,sT:5,0,s:0,0,0,s:0,0,0,s:0,sT:6,0,s:0,0,0,s:0,0,0,s:0,sT:7,0,s:0,0,0,s:0,0,0,s:0,sT:8,0,s:0,0,0,s:0,0,0,s:0,sT:9,0,s:0,0,0,s:0,0,0,s:0,sT:10,0,s:0,0,0,s:0,0,0,s:0,sT:11,0,s:0,0,0,s:0,0,0,s:0,sT:12,0,s:0,0,0,s:0,0,0,s:0,sT:13,0,s:0,0,0,s:0,0,0,s:0,sT:14,0,s:0,0,0,s:0,0,0,s:0
Training,Face,image_0159.jpg,sT:1,0,s:0,0,0,s:0,0,0,s:0,sT:2,0,s:0,0,0,s:0,0,0,s:0,sT:3,0,s:0,0,0,s:0,0,0,s:0,sT:4,0,s:0,0,0,s:0,0,0,s:0,sT:5,0,s:0,0,0,s:0,0,0,s:0,sT:6,0,s:0,0,0,s:0,0,0,s:0,sT:7,0,s:0,0,0,s:0,0,0,s:0,sT:8,0,s:0,0,0,s:0,0,0,s:0,sT:9,0,s:0,0,0,s:0,0,0,s:0,sT:10,0,s:0,0,0,s:0,0,0,s:0,sT:11,0,s:0,0,0,s:0,0,0,s:0,sT:12,0,s:0,0,0,s:0,0,0,s:0,sT:13,0,s:0,0,0,s:0,0,0,s:0,sT:14,0,s:0,0,0,s:0,0,0,s:0
Training,Motor,motor_0175.jpg,sT:1,0,s:0,0,0,s:0,0,0,s:0,sT:2,0,s:0,0,0,s:0,0,0,s:0,sT:3,0,s:0,0,0,s:0,0,0,s:0,sT:4,0,s:0,0,0,s:0,0,0,s:0,sT:5,0,s:0,0,0,s:0,0,0,s:0,sT:6,0,s:0,0,0,s:0,0,0,s:0,sT:7,0,s:0,0,0,s:0,0,0,s:0,sT:8,0,s:0,0,0,s:0,0,0,s:0,sT:9,0,s:0,0,0,s:0,0,0,s:0,sT:10,0,s:0,0,0,s:0,0,0,s:0,sT:11,0,s:0,0,0,s:0,0,0,s:0,sT:12,0,s:0,0,0,s:0,0,0,s:0,sT:13,0,s:0,0,0,s:0,0,0,s:0,sT:14,0,s:0,0,0,s:0,0,0,s:0
Training,Face,image_0311.jpg,sT:1,0,s:0,0,0,s:0,0,0,s:0,sT:2,0,s:0,0,0,s:0,0,0,s:0,sT:3,0,s:0,0,0,s:0,0,0,s:0,sT:4,0,s:0,0,0,s:0,0,0,s:0,sT:5,0,s:0,0,0,s:0,0,0,s:0,sT:6,0,s:0,0,0,s:0,0,0,s:0,sT:7,0,s:0,0,0,s:0,0,0,s:0,sT:8,0,s:0,0,0,s:0,0,0,s:0,sT:9,0,s:0,0,0,s:0,0,0,s:0,sT:10,0,s:0,0,0,s:0,0,0,s:0,sT:11,0,s:0,0,0,s:0,0,0,s:0,sT:12,0,s:0,0,0,s:0,0,0,s:0,sT:13,0,s:0,0,0,s:0,0,0,s:0,sT:14,0,s:0,0,0,s:0,0,0,s:0
Training,Face,image_0199.jpg,sT:1,0,s:0,0,0,s:0,0,0,s:0,sT:2,0,s:0,0,0,s:0,0,0,s:0,sT:3,0,s:0,0,0,s:0,0,0,s:0,sT:4,0,s:0,0,0,s:0,0,0,s:0,sT:5,0,s:0,0,0,s:0,0,0,s:0,sT:6,0,s:0,0,0,s:0,0,0,s:0,sT:7,0,s:0,0,0,s:0,0,0,s:0,sT:8,0,s:0,0,0,s:0,0,0,s:0,sT:9,0,s:0,0,0,s:0,0,0,s:0,sT:10,0,s:0,0,0,s:0,0,0,s:0,sT:11,0,s:0,0,0,s:0,0,0,s:0,sT:12,0,s:0,0,0,s:0,0,0,s:0,sT:13,0,s:0,0,0,s:0,0,0,s:0,sT:14,0,s:0,0,0,s:0,0,0,s:0
Training,Face,image_0284.jpg,sT:1,0,s:0,0,0,s:0,0,0,s:0,sT:2,0,s:0,0,0,s:0,0,0,s:0,sT:3,0,s:0,0,0,s:0,0,0,s:0,sT:4,0,s:0,0,0,s:0,0,0,s:0,sT:5,0,s:0,0,0,s:0,0,0,s:0,sT:6,0,s:0,0,0,s:0,0,0,s:0,sT:7,0,s:0,0,0,s:0,0,0,s:0,sT:8,0,s:0,0,0,s:0,0,0,s:0,sT:9,0,s:0,0,0,s:0,0,0,s:0,sT:10,0,s:0,0,0,s:0,0,0,s:0,sT:11,0,s:0,0,0,s:0,0,0,s:0,sT:12,0,s:0,0,0,s:0,0,0,s:0,sT:13,0,s:0,0,0,s:0,0,0,s:0,sT:14,0,s:0,0,0,s:0,0,0,s:0
Training,Motor,motor_0053.jpg,sT:1,0,s:0,0,0,s:0,0,0,s:0,sT:2,0,s:0,0,0,s:0,0,0,s:0,sT:3,0,s:0,0,0,s:0,0,0,s:0,sT:4,0,s:0,0,0,s:0,0,0,s:0,sT:5,0,s:0,0,0,s:0,0,0,s:0,sT:6,0,s:0,0,0,s:0,0,0,s:0,sT:7,0,s:0,0,0,s:0,0,0,s:0,sT:8,0,s:0,0,0,s:0,0,0,s:0,sT:9,0,s:0,0,0,s:0,0,0,s:0,sT:10,0,s:0,0,0,s:0,0,0,s:0,sT:11,0,s:0,0,0,s:0,0,0,s:0,sT:12,0,s:0,0,0,s:0,0,0,s:0,sT:13,0,s:0,0,0,s:0,0,0,s:0,sT:14,0,s:0,0,0,s:0,0,0,s:0
Training,Motor,motor_0019.jpg,sT:1,0,s:0,0,0,s:0,0,0,s:0,sT:2,0,s:0,0,0,s:0,0,0,s:0,sT:3,0,s:0,0,0,s:0,0,0,s:0,sT:4,0,s:0,0,0,s:0,0,0,s:0,sT:5,0,s:0,0,0,s:0,0,0,s:0,sT:6,0,s:0,0,0,s:0,0,0,s:0,sT:7,0,s:0,0,0,s:0,0,0,s:0,sT:8,0,s:0,0,0,s:0,0,0,s:0,sT:9,0,s:0,0,0,s:0,0,0,s:0,sT:10,0,s:0,0,0,s:0,0,0,s:0,sT:11,0,s:0,0,0,s:0,0,0,s:0,sT:12,0,s:0,0,0,s:0,0,0,s:0,sT:13,0,s:0,0,0,s:0,0,0,s:0,sT:14,0,s:0,0,0,s:0,0,0,s:0
Training,Face,image_0346.jpg,sT:1,0,s:0,0,0,s:0,0,0,s:0,sT:2,0,s:0,0,0,s:0,0,0,s:0,sT:3,0,s:0,0,0,s:0,0,0,s:0,sT:4,0,s:0,0,0,s:0,0,0,s:0,sT:5,0,s:0,0,0,s:0,0,0,s:0,sT:6,0,s:0,0,0,s:0,0,0,s:0,sT:7,0,s:0,0,0,s:0,0,0,s:0,sT:8,0,s:0,0,0,s:0,0,0,s:0,sT:9,0,s:0,0,0,s:0,0,0,s:0,sT:10,0,s:0,0,0,s:0,0,0,s:0,sT:11,0,s:0,0,0,s:0,0,0,s:0,sT:12,0,s:0,0,0,s:0,0,0,s:0,sT:13,0,s:0,0,0,s:0,0,0,s:0,sT:14,0,s:0,0,0,s:0,0,0,s:0
Training,Motor,motor_0130.jpg,sT:1,0,s:0,0,0,s:0,0,0,s:0,sT:2,0,s:0,0,0,s:0,0,0,s:0,sT:3,0,s:0,0,0,s:0,0,0,s:0,sT:4,0,s:0,0,0,s:0,0,0,s:0,sT:5,0,s:0,0,0,s:0,0,0,s:0,sT:6,0,s:0,0,0,s:0,0,0,s:0,sT:7,0,s:0,0,0,s:0,0,0,s:0,sT:8,0,s:0,0,0,s:0,0,0,s:0,sT:9,0,s:0,0,0,s:0,0,0,s:0,sT:10,0,s:0,0,0,s:0,0,0,s:0,sT:11,0,s:0,0,0,s:0,0,0,s:0,sT:12,0,s:0,0,0,s:0,0,0,s:0,sT:13,0,s:0,0,0,s:0,0,0,s:0,sT:14,0,s:0,0,0,s:0,0,0,s:0
Training,Motor,motor_0157.jpg,sT:1,0,s:0,0,0,s:0,0,0,s:0,sT:2,0,s:0,0,0,s:0,0,0,s:0,sT:3,0,s:0,0,0,s:0,0,0,s:0,sT:4,0,s:0,0,0,s:0,0,0,s:0,sT:5,0,s:0,0,0,s:0,0,0,s:0,sT:6,0,s:0,0,0,s:0,0,0,s:0,sT:7,0,s:0,0,0,s:0,0,0,s:0,sT:8,0,s:0,0,0,s:0,0,0,s:0,sT:9,0,s:0,0,0,s:0,0,0,s:0,sT:10,0,s:0,0,0,s:0,0,0,s:0,sT:11,0,s:0,0,0,s:0,0,0,s:0,sT:12,0,s:0,0,0,s:0,0,0,s:0,sT:13,0,s:0,0,0,s:0,0,0,s:0,sT:14,0,s:0,0,0,s:0,0,0,s:0
Training,Face,image_0177.jpg,sT:1,0,s:0,0,0,s:0,0,0,s:0,sT:2,0,s:0,0,0,s:0,0,0,s:0,sT:3,0,s:0,0,0,s:0,0,0,s:0,sT:4,0,s:0,0,0,s:0,0,0,s:0,sT:5,0,s:0,0,0,s:0,0,0,s:0,sT:6,0,s:0,0,0,s:0,0,0,s:0,sT:7,0,s:0,0,0,s:0,0,0,s:0,sT:8,0,s:0,0,0,s:0,0,0,s:0,sT:9,0,s:0,0,0,s:0,0,0,s:0,sT:10,0,s:0,0,0,s:0,0,0,s:0,sT:11,0,s:0,0,0,s:0,0,0,s:0,sT:12,0,s:0,0,0,s:0,0,0,s:0,sT:13,0,s:0,0,0,s:0,0,0,s:0,sT:14,0,s:0,0,0,s:0,0,0,s:0
Training,Face,image_0027.jpg,sT:1,0,s:0,0,0,s:0,0,0,s:0,sT:2,0,s:0,0,0,s:0,0,0,s:0,sT:3,0,s:0,0,0,s:0,0,0,s:0,sT:4,0,s:0,0,0,s:0,0,0,s:0,sT:5,0,s:0,0,0,s:0,0,0,s:0,sT:6,0,s:0,0,0,s:0,0,0,s:0,sT:7,0,s:0,0,0,s:0,0,0,s:0,sT:8,0,s:0,0,0,s:0,0,0,s:0,sT:9,0,s:0,0,0,s:0,0,0,s:0,sT:10,0,s:0,0,0,s:0,0,0,s:0,sT:11,0,s:0,0,0,s:0,0,0,s:0,sT:12,0,s:0,0,0,s:0,0,0,s:0,sT:13,0,s:0,0,0,s:0,0,0,s:0,sT:14,0,s:0,0,0,s:0,0,0,s:0
Training,Motor,motor_0099.jpg,sT:1,0,s:0,0,0,s:0,0,0,s:0,sT:2,0,s:0,0,0,s:0,0,0,s:0,sT:3,0,s:0,0,0,s:0,0,0,s:0,sT:4,0,s:0,0,0,s:0,0,0,s:0,sT:5,0,s:0,0,0,s:0,0,0,s:0,sT:6,0,s:0,0,0,s:0,0,0,s:0,sT:7,0,s:0,0,0,s:0,0,0,s:0,sT:8,0,s:0,0,0,s:0,0,0,s:0,sT:9,0,s:0,0,0,s:0,0,0,s:0,sT:10,0,s:0,0,0,s:0,0,0,s:0,sT:11,0,s:0,0,0,s:0,0,0,s:0,sT:12,0,s:0,0,0,s:0,0,0,s:0,sT:13,0,s:0,0,0,s:0,0,0,s:0,sT:14,0,s:0,0,0,s:0,0,0,s:0
Training,Face,image_0238.jpg,sT:1,0,s:0,0,0,s:0,0,0,s:0,sT:2,0,s:0,0,0,s:0,0,0,s:0,sT:3,0,s:0,0,0,s:0,0,0,s:0,sT:4,0,s:0,0,0,s:0,0,0,s:0,sT:5,0,s:0,0,0,s:0,0,0,s:0,sT:6,0,s:0,0,0,s:0,0,0,s:0,sT:7,0,s:0,0,0,s:0,0,0,s:0,sT:8,0,s:0,0,0,s:0,0,0,s:0,sT:9,0,s:0,0,0,s:0,0,0,s:0,sT:10,0,s:0,0,0,s:0,0,0,s:0,sT:11,0,s:0,0,0,s:0,0,0,s:0,sT:12,0,s:0,0,0,s:0,0,0,s:0,sT:13,0,s:0,0,0,s:0,0,0,s:0,sT:14,0,s:0,0,0,s:0,0,0,s:0
