f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,label
736.453,748.291,741.837,737.818,739.185,757.261,743.48,740.729,745.231,740.236,740.52,751.931,747.983,747.461,737.724,747.701,744.748,745.16,746.309,741.966,1
616.967,623.978,622.773,620.57,618.636,633.768,622.231,622.91,618.049,617.564,622.234,627.506,630.58,628.583,616.574,626.007,624.957,623.44,622.902,618.759,1
695.647,702.184,703.612,702.881,697.446,707.152,699.915,701.996,700.948,683.531,693.382,715.116,721.904,705.975,702.153,708.541,710.359,711.586,702.213,709.181,0
686.772,694.435,691.426,695.935,692.474,700.65,690.837,694.754,693.084,680.286,690.457,699.502,702.252,698.969,688.505,700.687,697.933,694.098,692.211,692.096,1
524.671,531.689,528.643,529.61,532.688,542.138,531.759,533.006,530.828,523.009,530.396,539.226,539.977,534.356,526.135,536.265,535.115,532.075,533.148,529.472,0
694.886,708.572,702.483,704.166,698.693,716.471,701.167,702.564,706.264,702.135,695.251,703.415,711.612,710.416,692.968,707.774,704.081,701.431,708.9,695.632,1
614.323,622.817,621.827,620.81,618.654,633.48,618.48,620.845,616.662,615.942,622.677,626.885,625.788,628.043,620.003,625.106,624.725,622.152,619.21,616.661,1
728.45,742.841,734.088,732.153,729.884,747.734,731.079,732.023,734.759,735.22,733.165,742.402,743.498,741.442,729.923,737.832,738.214,736.487,735.944,734.643,1
611.938,621.757,619.213,622.109,619.481,634.383,621.296,622.015,616.38,616.852,621.975,624.584,625.53,625.099,619.505,625.188,624.844,623.284,621.784,617.413,1
752.546,768.214,760.638,757.435,761.122,773.138,759.26,763.012,759.108,753.66,761.251,771.869,774.161,766.862,754.862,767.795,764.89,769.284,769.193,760.674,0
645.246,654.531,653.684,650.943,649.094,664.695,652.201,649.827,646.969,647.506,650.738,658.704,656.316,657.894,648.385,655.011,654.187,651.535,652.136,648.121,1
704.917,715.692,710.913,711.334,707.51,726.688,714.235,711.976,713.07,709.4,708.097,716.548,718.242,718.622,706.165,717.064,716.03,711.452,714.639,708.837,1
778.482,797.569,786.947,781.015,784.63,801.366,780.39,782.896,779.997,786.825,785.86,799.959,797.321,795.937,780.979,790.874,784.959,790.871,797.546,780.581,0
706.027,723.948,713.638,703.235,707.446,723.881,712.701,714.935,706.344,711.194,712.596,728.023,727.3,718.839,711.592,721.8,719.254,722.492,724.447,719.737,0
507.606,518.638,511.844,510.788,511.441,521.072,510.797,511.195,509.446,509.979,512.415,518.562,516.562,517.214,508.919,516.446,513.915,514.601,514.351,510.949,1
765.611,777.019,769.849,769.729,772.003,786.771,770.131,770.581,771.527,768.739,773.043,779.655,780.122,780.692,764.873,777.199,774.808,771.218,774.718,767.632,1
641.816,642.715,638.678,642.936,635.51,654.724,642.895,639.568,643.097,640.24,641.56,648.813,645.842,645.619,639.48,649.76,645.451,642.094,638.423,638.083,0
649.699,657.881,656.253,658.996,653.233,667.38,655.752,653.599,653.393,652.908,655.433,658.325,660.481,663.221,658.753,658.791,659.32,657.894,656.186,656.507,0
628.287,640.894,631.848,622.852,631.047,643.632,631.137,634.67,623.923,624.19,632.933,641.406,640.391,637.5,624.109,634.01,634.4,636.195,638.532,633.243,0
554.856,566.204,561.557,559.624,558.443,568.889,556.568,559.46,557.724,556.488,558.453,568.982,568.462,566.014,561.449,563.785,566.253,568.312,561.355,561.121,1
724.019,737.61,733.048,732.646,727.186,743.418,727.589,731.785,729.473,725.822,731.011,738.304,740.99,739.795,728.851,735.621,736.145,734.115,732.621,730.552,1
565.859,570.157,570.174,570.531,567.931,579.902,574.737,572.625,569.849,564.487,570.448,581.241,583.992,576.088,568.953,578.56,573.128,577.131,577.913,573.709,0
633.334,651.324,640.876,644.672,637.9,651.183,639.724,643.018,638.597,633.34,639.28,651.95,650.43,646.798,636.928,647.174,638.636,644.351,647.249,638.76,1
573.674,588.028,585.646,581.174,579.52,587.033,572.427,581.538,574.486,572.719,578.327,589.809,592.676,590.436,581.286,583.096,586.041,587.837,581.439,581.311,1
645.428,653.486,653.717,653.92,645.278,663.56,653.504,651.065,649.258,648.657,650.481,658.666,657.338,658.43,651.663,656.602,651.634,654.707,652.926,652.984,0
672.089,685.789,678.321,678.517,673.715,688.689,677.16,673.229,680.885,675.944,676.17,684.036,682.99,683.637,673.82,681.149,677.527,677.275,682.573,674.341,1
578.263,581.211,582.751,582.035,575.621,592.102,582.235,578.727,576.48,573.627,579.359,586.852,587.956,586.64,579.449,582.8,584.121,582.051,580.285,580.494,0
607.304,621.561,613.945,609.89,610.516,623.981,609.121,610.029,607.506,607.74,612.178,619.637,617.29,617.879,611.117,615.036,615.453,617.068,615.576,614.289,1
692.473,705.014,701.353,698.611,698.762,710.915,693.068,698.035,695.214,691.778,694.949,710.074,711.698,712.541,699.782,701.397,711.608,706.247,702.189,701.402,1
599.823,608.098,602.997,600.338,592.926,611.682,602.941,598.731,600.482,603.008,601.34,609.59,606.298,608.844,602.653,605.187,601.657,604.894,604.109,602.784,0
797.537,808.95,804.604,800.374,801.387,815.272,798.103,805.665,796.736,793.316,794.888,811.271,818.224,813.095,793.918,807.424,805.288,804.502,810.759,800.635,0
647.455,652.86,652.737,650.483,645.605,667.264,657.933,648.956,645.775,649.015,651.074,658.476,656.454,653.465,648.123,654.65,653.118,651.684,653.274,651.299,0
618.444,628.103,622.227,616.825,619.132,631.948,622.747,623.327,618.316,617.489,621.835,632.35,631.811,626.814,614.689,626.033,620.415,624.98,631.262,621.292,1
744.83,760.076,755.531,754.986,753.432,762.438,747.32,751.22,752.15,741.838,750.278,759.958,762.836,760.541,746.72,755.284,755.464,751.501,754.061,746.666,1
723.702,735.919,729.087,732.886,726.884,741.507,732.976,732.619,732.626,723.487,727.919,745.878,746.279,738.274,730.279,741.78,735.874,740.414,737.715,734.491,0
758.446,771.085,765.855,756.976,759.887,780.016,761.659,763.05,758.037,761.066,760.159,774.213,774.539,770.622,757.329,765.746,767.799,766.286,767.342,763.582,1
587.282,598.209,590.928,591.756,586.318,600.717,592.685,592.236,590.638,588.472,590.792,598.671,598.334,598.025,590.783,596.451,592.655,596.55,595.6,591.951,0
618.505,626.822,621.86,620.156,623.456,638.411,626.069,624.454,628.775,621.86,621.81,633.183,632.984,626.358,616.12,631.058,626.311,625.118,630.437,621.248,1
718.71,726.72,723.122,720.29,717.684,737.493,720.189,725.476,718.471,715.282,714.155,731.335,732.231,731.502,722.101,724.825,729.428,728.097,727.511,724.135,1
744.995,757.258,751.213,750.585,749.057,765.842,748.726,750.195,754.103,745.04,742.403,765.54,764.321,760.215,748.68,756.885,760.57,754.809,752.349,751.036,1
766.586,775.829,769.433,769.251,768.138,787.928,771.698,771.865,775.116,772.81,772.538,778.902,775.586,776.917,767.536,780.126,775.628,773.369,771.741,768.429,1
645.037,659.159,654.194,654.695,646.922,663.565,651.067,650.793,654.799,649.936,647.904,653.489,655.283,657.204,649.708,655.907,655.348,653.199,653.463,649.77,1
585.986,595.858,593.473,593.919,586.191,602.561,593.095,590.413,590.391,588.037,591.231,600.175,603.246,596.937,590.131,596.269,592.909,595.738,594.957,594.221,0
923.945,934.709,931.255,931.307,924.027,948.047,932.056,930.708,934.74,929.221,931.797,937.767,941.832,937.538,930.932,943.069,938.261,939.891,934.294,934.885,0
586.173,591.274,593.997,592.545,588.691,604.266,592.84,589.627,589.178,586.104,589.457,598.983,598.272,597.344,588.396,595.102,595.06,591.285,590.287,587.832,0
692.092,705.258,702.637,700.066,693.496,713.621,699.062,699.545,697.143,692.552,694.344,707.681,711.354,711.469,697.851,702.502,707.269,704.921,705.333,702.809,0
653.757,660.78,657.382,663.663,654.404,672.001,663.684,663.454,658.164,651.973,659.259,667.877,668.833,663.515,657.296,666.836,665.476,665.14,663.058,660.039,0
644.958,658.826,651.44,650.373,646.119,664.436,649.468,652.428,647.697,651.47,648.886,658.771,658.209,660.567,650.866,656.318,656.772,657.366,654.925,653.986,1
698.139,708.873,703.39,698.739,696.254,718.963,698.806,699.17,701.543,710.932,704.598,703.093,706.82,710.36,695.652,703.141,702.156,701.316,707.15,696.973,1
911.828,926.013,922.963,918.642,917.986,934.88,919.733,919.335,920.363,911.697,919.09,936.983,936.848,932.666,918.857,927.84,928.722,931.206,927.497,925.828,0
732.334,743.976,740.379,742.141,731.85,756.718,740.225,740.034,736.983,734.825,738.909,745.248,747.639,746.391,740.568,743.232,745.122,743.118,742.271,741.143,0
616.946,618.268,618.775,624.74,618.166,631.49,620.068,618.924,622.167,613.542,620.793,624.443,629.504,622.519,620.682,625.578,628.357,623.735,619.073,621.281,0
664.779,677.943,669.602,668.766,670.716,682.863,663.142,673.001,666.819,663.968,661.737,679.912,683.292,680.607,666.344,673.77,680.077,674.364,673.78,669.727,1
825.258,836.373,836.089,830.355,828.186,845.271,827.726,828.299,832.629,824.08,824.108,843.354,846.38,839.736,831.184,835.131,841.874,839.149,832.802,834.795,1
516.558,524.13,521.364,522.267,516.699,530.167,523.552,520.676,520.362,516.649,520.2,529.252,530.634,525.688,519.764,526.354,524.882,526.49,521.635,522.962,0
647.337,654.053,652.26,651.304,643.488,659.895,647.403,649.307,647.735,645.266,645.614,659.047,663.555,656.792,652.577,655.978,658.427,656.708,648.825,652.841,0
734.109,744.408,733.003,742.396,729.153,750.22,739.129,738.509,739.969,735.206,736.304,737.686,742.436,742.57,732.196,743.739,740.687,737.006,738.11,733.363,0
