f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,label
611.872,604.051,605.693,595.193,602.437,599.653,605.684,601.347,604.595,600.833,598.453,600.226,592.53,599.247,598.023,599.93,608.32,596.9,595.589,598.253,1
635.134,623.804,627.256,614.067,621.382,618.469,626.052,619.335,623.951,623.849,615.733,621.001,610.22,620.206,620.614,619.407,630.949,617.683,619.056,620.105,1
553.117,545.241,545.324,537.627,542.555,538.524,542.106,544.0,544.614,543.706,536.387,539.182,533.34,541.605,541.033,544.583,549.294,539.534,538.69,539.603,1
710.294,700.754,701.949,698.192,701.87,696.263,705.568,708.948,708.406,697.177,692.378,698.739,700.183,707.336,700.523,708.766,709.752,704.25,689.734,696.979,1
875.613,858.94,864.427,860.719,867.566,855.432,866.56,865.573,868.723,854.93,846.958,860.722,847.789,863.562,858.176,857.459,867.983,860.453,850.129,863.326,0
611.919,605.121,602.062,600.332,598.581,600.236,607.007,604.575,599.4,597.414,589.468,595.924,589.597,601.207,601.329,603.303,601.405,596.699,591.012,603.551,0
838.231,824.78,824.629,817.413,826.436,818.751,827.721,827.01,824.589,815.885,810.993,818.869,811.116,824.852,819.974,820.662,826.194,819.673,814.264,817.489,0
778.222,761.286,762.596,758.983,761.469,753.853,766.568,761.64,766.248,760.251,753.267,758.624,754.186,761.622,754.651,758.341,771.367,753.833,749.092,764.484,0
733.145,724.242,724.259,717.032,719.533,715.387,723.347,717.801,725.614,720.657,712.715,716.536,712.833,720.39,719.145,724.582,731.053,713.644,712.226,719.549,1
599.29,594.661,596.421,584.863,590.091,589.034,595.994,592.198,595.455,594.893,584.927,592.446,583.034,593.387,590.879,594.712,601.21,587.449,584.536,591.961,0
883.087,881.881,865.762,875.396,866.719,871.873,877.439,868.628,874.27,876.541,855.988,865.006,862.914,871.655,873.835,889.06,884.002,864.956,863.185,869.712,0
691.212,687.201,683.189,677.979,680.984,678.033,686.911,683.12,687.291,686.053,672.077,682.055,675.897,685.001,683.749,688.83,689.072,680.553,676.149,680.137,0
706.819,697.805,694.596,685.842,691.048,691.422,694.492,690.789,692.681,694.615,686.45,687.482,683.721,691.586,689.542,693.504,702.952,685.282,685.561,689.996,1
838.981,828.132,828.962,813.679,816.92,820.098,827.737,820.209,821.741,821.92,813.27,818.665,806.022,820.971,822.205,824.38,833.539,818.306,817.259,820.229,0
753.8,748.625,746.342,733.611,745.807,736.646,747.242,742.531,746.262,744.471,737.958,740.59,731.863,743.142,740.021,741.335,747.22,737.292,735.174,736.601,1
609.804,604.292,601.42,595.099,593.075,599.01,607.672,598.49,602.425,602.18,592.9,596.635,595.997,602.003,601.87,606.126,607.414,595.974,592.37,598.559,0
625.84,620.923,623.071,617.31,618.336,615.744,624.373,624.557,625.677,619.116,609.026,620.548,616.496,623.428,620.857,625.103,625.193,621.712,612.464,620.358,1
731.918,722.11,723.612,716.761,724.336,716.311,723.2,727.187,724.967,717.324,709.838,718.338,712.127,723.686,720.572,722.804,725.551,721.575,714.255,718.143,1
834.772,828.085,823.741,817.967,818.172,816.725,824.496,822.378,824.241,822.312,812.551,815.505,816.289,823.901,820.999,828.208,832.023,815.669,811.389,823.854,1
552.886,544.406,540.862,536.748,539.911,540.271,542.114,542.755,540.297,543.414,534.565,539.702,528.496,544.033,541.095,538.818,546.031,540.801,538.178,543.933,0
771.937,767.856,766.262,752.385,759.9,756.339,764.941,760.265,763.943,763.324,754.218,755.919,752.439,760.625,759.273,765.768,768.614,752.048,749.283,758.942,1
792.404,786.548,786.184,769.017,778.548,774.372,785.401,778.178,781.861,785.032,774.635,778.756,773.8,779.677,779.132,782.257,791.808,774.308,772.198,780.677,1
558.031,550.872,551.535,546.883,550.98,548.546,553.224,553.656,553.601,550.712,543.23,551.408,544.006,552.852,550.009,548.86,555.583,550.517,545.409,555.324,1
739.323,727.467,732.486,726.136,724.11,725.749,732.239,735.855,736.661,729.591,715.512,727.311,726.103,735.769,732.814,737.339,735.887,730.349,720.063,730.408,1
753.815,738.393,742.495,741.108,740.275,737.427,747.998,745.41,744.673,737.91,727.75,734.742,730.318,748.446,740.977,741.003,741.917,738.877,730.015,748.448,0
578.307,573.009,571.984,567.454,568.872,563.907,573.733,571.247,572.772,568.313,562.157,568.18,568.498,571.261,569.358,570.601,577.743,567.357,562.263,572.905,1
692.322,684.173,681.778,676.347,681.547,678.767,685.609,682.397,687.786,684.302,675.234,678.648,673.663,681.997,679.235,687.573,684.897,674.785,672.223,675.241,0
724.499,715.105,716.4,700.893,704.804,707.616,716.939,709.916,712.578,712.784,704.892,705.966,704.778,709.61,709.749,716.555,721.106,704.119,704.128,706.603,1
626.533,622.241,619.93,617.856,622.748,617.148,619.453,629.111,624.572,616.798,610.006,616.481,618.954,623.059,618.226,626.72,625.779,620.37,612.88,617.329,1
659.61,655.667,654.399,645.776,647.298,648.495,654.785,649.129,655.886,653.796,644.737,646.768,644.394,650.544,650.447,657.106,657.753,642.92,640.962,648.523,1
612.257,600.831,601.992,595.738,600.378,596.76,602.663,603.99,603.337,599.217,590.51,597.321,594.669,601.132,598.728,604.126,607.483,598.38,593.906,596.366,1
791.777,785.98,781.631,773.016,776.974,777.357,786.15,781.939,782.478,786.014,771.31,783.016,771.946,782.446,782.289,782.75,783.233,777.077,770.583,783.635,0
622.038,611.575,608.852,606.556,611.922,606.854,607.253,612.78,617.106,609.503,599.394,608.769,603.202,612.457,607.961,616.336,617.676,606.882,604.492,603.533,0
659.007,653.608,653.718,646.52,652.614,643.604,650.152,653.148,652.895,647.592,639.809,645.977,644.978,650.371,649.219,653.272,659.956,648.168,644.117,650.441,0
549.959,544.034,543.471,538.356,541.923,537.675,541.78,543.053,541.751,539.065,532.157,538.659,531.878,540.328,537.762,544.019,546.812,537.224,533.028,540.941,1
796.234,784.919,784.277,771.783,777.973,774.171,785.118,775.236,784.042,784.106,774.736,777.656,772.736,780.248,775.943,783.18,791.437,770.955,770.191,780.871,1
571.534,563.808,564.318,559.345,564.137,559.849,562.322,562.524,564.052,560.136,554.829,559.346,550.644,557.254,558.912,561.307,568.359,555.957,555.058,557.242,1
721.035,712.812,709.504,708.698,710.278,709.687,715.124,714.155,715.846,713.765,703.726,711.039,704.203,711.734,710.442,710.916,720.252,711.877,706.215,709.238,0
723.835,720.076,713.04,707.481,715.021,712.196,714.433,712.331,710.407,714.167,706.919,709.823,697.289,707.927,710.481,710.49,718.823,704.717,703.636,712.045,1
589.832,585.35,580.138,576.134,577.742,579.715,584.167,583.189,581.028,582.346,575.952,576.838,576.533,583.369,582.265,580.159,585.365,578.556,575.234,583.077,0
853.498,848.135,843.766,830.26,837.582,834.883,844.33,839.205,843.352,843.937,829.313,837.303,833.242,842.605,840.788,849.354,847.959,832.205,827.781,837.817,1
952.231,953.586,943.956,937.731,940.888,936.354,949.511,944.529,942.041,941.201,933.679,929.948,931.909,944.421,939.048,942.854,949.769,935.031,928.907,945.041,0
701.015,694.083,695.247,682.378,686.067,686.535,698.56,689.273,693.949,691.125,680.822,689.836,681.316,693.887,690.871,692.385,697.133,689.674,682.644,688.669,0
752.965,742.689,742.252,741.532,742.311,742.349,743.716,748.793,744.902,737.282,727.126,737.675,726.304,743.781,738.761,744.79,744.416,739.489,729.461,740.775,1
765.719,754.333,755.102,746.314,743.342,753.413,758.11,753.221,749.539,744.735,737.287,748.137,739.461,745.177,750.4,755.595,763.383,749.13,744.648,745.232,0
856.365,847.328,846.019,829.157,837.711,836.094,847.556,839.428,841.83,842.854,834.794,837.891,833.932,840.209,839.661,845.18,848.748,832.24,830.855,838.713,1
550.99,543.773,543.671,538.729,541.679,538.896,543.295,542.48,543.5,543.013,536.492,540.4,532.917,543.824,540.458,544.209,547.909,539.663,538.034,540.776,1
755.011,746.059,745.574,733.119,736.824,736.898,745.795,738.409,745.17,742.964,734.214,736.61,733.871,739.497,738.39,747.061,749.23,730.337,729.065,735.197,1
777.167,767.414,764.644,757.229,762.005,757.395,762.038,758.502,769.305,763.321,752.113,757.556,749.821,762.313,756.325,770.698,769.36,749.274,749.167,752.465,1
528.926,524.568,524.334,516.189,525.448,516.431,523.926,523.177,521.948,520.363,515.448,520.2,512.689,520.677,520.673,519.374,523.726,518.201,517.792,521.204,0
675.099,666.665,661.917,658.412,658.938,657.845,661.711,660.409,662.718,660.677,646.951,654.55,648.882,662.486,659.878,672.535,670.189,655.742,654.65,657.01,0
866.484,855.892,854.983,847.192,855.473,847.298,856.723,855.064,852.153,846.076,835.457,847.163,837.959,852.591,850.895,855.84,855.831,845.824,841.538,851.374,0
802.356,793.783,793.862,781.438,789.819,784.543,795.895,788.044,794.929,792.931,780.563,790.995,782.952,794.156,790.211,793.4,797.994,788.196,785.217,790.174,1
795.317,788.774,779.021,781.634,779.87,782.704,784.932,783.329,782.05,781.777,770.219,772.666,771.179,780.109,780.534,791.792,789.472,772.025,770.712,776.679,0
591.266,583.742,584.499,573.3,579.125,578.271,587.097,580.477,582.637,581.496,575.424,579.468,573.37,581.395,581.232,582.115,584.745,576.834,573.831,578.038,1
708.894,711.312,703.552,696.643,704.192,698.32,705.678,702.413,705.06,702.458,697.597,698.08,695.942,702.67,699.129,704.706,708.342,697.352,693.525,695.731,1
694.166,683.664,684.224,672.085,681.794,679.007,685.641,681.495,683.803,685.705,677.827,680.303,672.602,679.278,678.072,681.339,687.782,675.385,673.719,679.081,1
784.307,776.003,773.116,766.099,769.015,762.182,770.222,772.007,770.948,767.711,756.403,762.509,762.977,772.483,770.246,775.985,780.613,765.617,761.488,773.675,0
813.01,799.371,801.581,799.065,804.002,799.145,807.456,807.816,804.588,795.699,787.542,800.608,790.886,804.198,800.119,798.671,804.622,801.512,791.008,805.853,0
768.705,770.167,765.722,754.857,757.758,756.733,765.308,762.953,766.453,764.751,754.9,754.503,755.241,764.181,762.12,769.206,764.477,752.36,745.326,759.536,1
761.04,756.921,752.848,741.119,748.642,743.486,756.588,747.93,752.419,752.857,743.799,746.302,748.292,755.806,750.91,754.586,755.246,744.797,741.23,752.927,1
837.456,829.024,820.892,811.005,816.866,817.501,827.451,811.825,824.664,837.738,819.261,823.656,809.016,823.43,821.267,822.952,827.117,810.947,813.431,826.331,0
695.188,688.148,682.853,673.401,680.672,682.33,689.39,678.95,681.665,686.372,678.259,683.491,670.158,681.08,681.726,679.164,685.984,675.957,676.526,680.686,1
807.82,799.023,795.215,782.755,787.795,792.948,798.166,792.832,792.823,792.825,788.189,787.041,783.05,790.709,791.256,793.969,803.92,788.091,789.763,782.369,0
687.193,672.689,672.562,658.96,668.236,663.2,673.571,660.051,672.766,678.852,663.33,672.787,659.272,672.256,670.538,670.074,678.992,663.195,665.693,671.262,0
800.095,797.955,794.364,784.998,787.633,786.653,794.478,788.892,794.867,795.159,784.294,785.551,784.661,791.745,792.49,795.764,801.091,784.411,782.733,791.848,1
795.494,781.566,781.39,778.652,781.218,780.109,780.14,787.366,786.723,776.971,765.283,778.876,769.351,783.791,777.265,787.706,787.215,778.041,770.171,775.385,0
621.017,613.24,613.536,607.628,612.375,605.966,612.241,612.345,615.811,606.214,600.932,603.997,603.051,613.727,609.695,615.534,615.883,606.264,601.41,607.187,1
643.857,633.083,633.291,628.717,633.111,631.214,634.192,633.795,629.12,626.856,619.489,631.1,615.362,629.541,629.314,626.098,635.015,629.47,623.456,635.398,0
765.837,752.192,753.557,748.897,750.676,744.677,748.988,750.979,761.234,750.974,740.966,745.777,740.607,751.189,744.662,758.188,762.284,741.883,738.407,745.41,1
787.605,782.149,768.952,769.712,773.256,771.225,772.715,769.977,771.618,773.246,761.833,767.32,758.759,769.513,770.856,779.526,782.234,764.001,767.222,766.265,1
743.964,736.613,736.065,718.979,728.675,727.151,734.713,730.345,732.999,734.452,726.919,729.021,723.992,730.718,728.14,734.273,741.32,725.956,725.262,726.06,1
780.518,776.381,774.54,763.482,767.226,765.156,774.983,773.474,777.54,774.584,761.497,762.775,767.809,775.642,771.391,780.39,778.735,767.967,760.912,769.744,1
559.968,553.781,554.758,543.745,552.804,547.828,554.263,549.445,551.385,553.493,546.51,552.918,541.154,550.26,551.657,546.491,557.54,549.735,550.054,552.682,1
785.593,779.696,768.379,767.009,769.987,771.005,770.019,770.507,777.439,774.794,761.115,766.343,763.003,772.875,766.679,786.43,780.306,760.812,761.95,759.43,1
663.373,655.431,652.918,644.938,643.798,649.306,657.997,648.088,652.505,655.526,644.875,648.271,643.871,653.208,653.619,653.253,660.754,648.562,646.268,650.346,0
674.391,664.076,658.086,656.426,658.916,655.329,661.499,652.069,667.273,670.532,651.997,662.342,651.89,660.716,660.08,668.212,666.987,651.278,654.962,658.385,0
836.265,829.185,824.624,812.144,815.717,819.378,829.2,818.509,824.838,826.802,814.605,819.067,811.113,824.783,821.847,826.281,829.429,816.403,813.44,817.185,0
822.276,819.464,818.378,799.017,811.397,805.697,818.058,808.885,813.141,811.915,807.355,808.482,805.936,809.351,810.537,812.265,820.731,804.28,803.902,806.591,1
684.523,676.814,677.819,666.224,674.129,667.913,675.999,674.551,676.619,672.619,668.156,667.427,659.851,673.033,671.899,672.908,669.309,660.992,660.03,667.867,0
669.28,665.861,664.208,655.342,658.537,657.76,667.082,658.24,663.464,662.246,655.65,658.582,654.997,659.944,661.069,661.989,671.143,658.341,656.675,661.678,1
817.71,806.397,805.832,791.901,798.211,796.689,806.067,795.288,805.156,806.14,795.374,797.229,791.01,800.581,801.978,804.864,814.184,794.204,798.159,794.66,0
817.608,801.107,804.919,801.611,797.226,796.108,809.761,804.193,806.692,795.528,787.726,796.298,790.896,805.006,797.215,803.15,809.39,799.167,786.679,805.19,0
672.935,659.288,662.196,656.195,662.817,656.982,659.992,662.729,663.672,659.502,644.732,664.288,646.721,659.547,659.734,662.559,668.279,659.696,654.122,660.522,0
654.119,643.64,646.07,637.396,640.489,637.8,645.219,639.165,644.049,640.526,632.316,638.734,632.204,640.623,642.595,642.363,649.099,636.421,635.529,638.407,0
720.673,713.542,712.839,705.844,707.853,705.887,719.25,707.507,714.906,714.27,703.531,709.967,705.561,715.326,714.641,713.977,716.381,708.61,705.886,712.591,0
711.291,700.523,704.674,693.707,696.475,693.423,705.335,701.785,703.653,696.612,687.285,693.89,695.569,703.951,701.178,706.639,707.097,697.819,691.959,698.037,1
751.265,732.876,730.223,731.025,736.718,731.798,733.228,737.448,733.467,730.839,721.915,729.359,717.937,732.453,731.464,729.357,736.47,728.459,728.768,726.555,0
578.168,574.638,570.907,570.517,569.057,567.1,571.593,573.432,572.962,569.774,561.616,563.286,566.223,573.424,570.064,576.374,578.773,568.659,565.536,571.363,0
784.943,777.11,772.687,765.914,771.623,768.027,774.001,771.307,775.699,771.088,763.694,765.436,764.709,771.622,768.064,777.906,779.391,762.183,759.696,764.483,1
844.965,838.311,836.328,828.72,836.068,827.743,834.098,838.04,837.453,833.908,825.132,826.157,823.162,829.951,830.106,834.846,844.159,823.932,824.098,828.003,1
788.61,790.067,773.496,783.007,776.592,786.616,791.167,780.475,782.374,784.872,769.229,786.067,772.033,777.872,784.074,785.588,787.79,778.969,772.025,783.359,0
599.055,594.909,591.783,584.362,590.802,590.111,595.628,592.826,591.774,592.717,583.506,594.154,582.632,590.804,591.047,591.512,592.201,588.591,583.279,589.034,0
792.638,783.22,784.104,778.693,787.215,773.878,779.639,786.113,786.125,774.468,767.109,780.162,771.733,778.305,775.886,782.224,789.925,776.5,768.442,778.525,0
844.051,840.165,831.74,821.108,828.658,828.339,837.252,824.984,832.929,835.921,828.314,829.656,826.79,830.646,828.417,834.772,839.306,820.253,822.247,830.397,1
856.028,842.393,842.163,836.751,840.242,835.983,837.947,845.342,848.154,838.975,824.236,836.997,831.873,842.4,838.208,851.675,849.614,833.529,827.375,833.868,1
795.482,788.735,781.535,777.956,772.754,777.461,777.414,781.415,785.66,786.541,767.88,774.884,769.309,783.131,776.882,795.97,794.551,774.107,768.549,779.368,0
762.905,754.76,751.876,748.405,752.73,747.927,756.289,752.316,758.905,752.662,738.917,751.224,738.215,757.706,747.366,757.376,753.675,748.77,740.061,749.939,0
826.683,818.861,812.843,805.858,800.622,813.402,822.574,811.009,810.696,811.942,803.485,804.461,802.201,811.303,812.961,816.781,821.362,806.906,805.331,806.848,0
689.357,687.692,684.944,673.064,681.067,677.687,683.399,683.161,685.184,684.122,677.868,677.461,676.49,682.022,680.266,685.449,685.78,675.28,673.105,676.453,1
521.65,512.193,511.858,508.967,508.804,509.298,514.272,512.617,514.653,513.086,503.435,510.872,503.777,513.973,511.475,513.245,515.472,510.525,505.102,511.997,0
583.387,575.007,571.673,569.052,570.859,570.674,573.564,571.817,572.126,571.809,562.712,568.077,561.217,571.543,572.074,574.888,579.301,569.004,568.775,568.263,1
701.27,690.671,691.554,683.685,686.774,686.853,692.795,692.366,694.726,691.18,678.989,689.287,684.298,694.219,688.707,695.025,696.994,688.176,680.424,689.296,1
764.362,755.996,754.696,748.374,752.09,746.565,749.904,754.267,757.373,748.944,740.776,744.952,738.171,753.225,748.712,756.358,757.569,744.479,738.41,749.608,0
824.976,816.667,815.947,800.899,807.24,804.636,815.221,808.301,815.218,815.874,802.538,808.923,801.326,811.645,810.138,815.919,818.183,802.262,799.153,809.019,1
722.84,716.44,714.487,698.284,709.173,704.616,716.353,705.71,711.5,715.265,707.092,709.237,704.805,709.306,708.586,712.866,717.635,701.179,700.861,709.187,1
864.002,849.846,850.653,845.752,850.981,842.769,857.988,855.931,859.467,849.378,839.922,849.218,850.392,858.557,847.934,851.016,858.956,850.948,840.259,849.96,0
797.663,789.834,786.293,776.881,780.352,779.366,786.471,781.031,786.634,785.743,773.705,778.504,768.919,782.2,781.678,788.176,789.335,774.994,772.07,779.634,1
739.459,727.294,724.032,714.151,717.455,720.658,724.43,717.662,725.663,730.397,718.39,719.854,707.748,723.141,719.954,723.57,731.291,714.085,715.244,716.933,1
778.267,765.097,761.521,753.936,757.899,757.325,763.246,756.302,767.484,769.287,755.968,759.061,751.63,763.75,758.177,766.62,770.24,751.92,752.022,758.044,1
679.414,673.54,671.903,667.816,669.72,665.586,672.586,672.932,675.442,669.64,660.341,665.427,666.344,673.082,670.257,675.84,678.026,667.101,661.638,670.639,1
790.753,778.072,781.437,775.597,778.669,772.064,780.021,787.411,788.008,776.968,764.565,776.226,779.464,788.16,780.947,786.649,784.701,779.981,768.994,778.227,1
794.798,781.79,782.078,781.535,777.107,777.725,788.587,782.408,781.739,775.918,765.488,774.291,771.484,780.916,781.851,783.367,788.617,777.067,768.965,785.145,0
815.089,807.5,802.449,788.855,797.269,796.685,807.552,798.043,802.401,806.649,793.712,801.264,793.233,805.866,801.4,802.481,809.567,800.439,797.512,798.937,0
779.669,770.892,765.304,754.881,757.031,760.195,766.126,761.072,758.231,761.775,753.634,754.199,747.315,762.973,762.385,765.643,770.535,756.725,756.788,761.4,1
752.632,739.669,740.556,740.656,743.023,739.874,744.439,751.367,744.372,733.992,727.848,735.585,732.673,745.196,740.937,746.297,742.596,741.204,733.027,738.533,0
611.172,605.172,603.351,596.137,603.13,596.976,604.006,600.929,604.236,604.275,593.989,600.487,589.698,602.759,600.545,601.098,604.031,596.441,593.752,601.453,0
581.999,575.148,572.734,566.946,571.476,568.421,573.312,571.366,572.713,571.166,563.637,569.128,562.406,569.665,570.307,573.609,578.409,567.518,566.801,567.791,1
690.561,684.396,683.314,678.809,682.568,676.307,681.978,683.808,686.168,677.801,670.826,677.705,673.484,679.776,676.959,685.13,689.777,675.886,669.836,678.287,1
636.804,626.081,623.261,615.672,617.98,616.093,620.761,614.261,621.906,621.665,607.326,614.223,607.753,620.236,619.944,632.356,632.417,612.251,615.482,614.725,0
619.797,611.901,613.901,609.072,608.224,606.341,612.732,615.383,614.451,605.715,597.944,603.68,603.782,613.829,610.154,617.118,615.715,609.236,602.001,608.77,1
651.392,649.318,640.241,634.915,638.001,637.815,641.265,639.576,641.482,644.336,633.057,635.164,634.077,643.587,640.73,649.962,647.819,634.897,634.258,638.264,0
655.887,642.885,642.837,637.496,635.631,641.52,648.633,640.477,645.023,646.629,637.258,638.768,632.454,643.528,642.907,643.201,648.685,638.575,637.644,639.107,0
439.768,434.047,432.677,429.428,430.736,430.434,435.963,432.052,434.21,432.727,428.231,431.997,424.933,431.946,432.559,431.593,434.908,430.325,427.236,432.569,0
886.756,872.305,873.367,859.908,866.167,867.653,876.104,870.335,876.395,880.884,866.041,870.809,862.756,875.784,872.747,871.261,877.703,868.606,866.547,872.079,0
817.544,800.529,800.472,801.117,801.017,798.81,804.059,803.441,806.726,803.888,791.808,794.3,789.272,804.475,798.779,804.367,809.987,795.016,793.782,802.558,0
756.535,745.669,744.042,736.898,734.815,739.033,746.496,740.185,741.725,740.053,728.826,733.622,730.229,741.775,741.39,749.962,752.812,736.863,735.074,738.498,0
754.596,749.196,746.923,736.805,738.66,737.839,746.976,747.09,748.109,746.636,735.684,738.125,735.676,742.527,740.831,750.804,749.968,738.407,732.529,735.714,1
592.718,584.306,578.548,581.899,578.709,580.366,585.619,579.638,585.063,586.912,576.437,574.619,573.531,583.897,580.769,585.323,587.645,575.337,576.555,581.102,0
748.675,742.05,744.625,736.242,735.642,735.013,743.172,748.14,747.27,737.149,725.38,733.514,735.421,746.069,739.458,752.316,745.339,740.08,729.096,734.268,1
701.868,692.736,693.165,688.141,689.664,682.258,696.858,689.711,699.497,690.291,682.112,685.46,686.862,693.645,689.606,694.184,699.179,685.8,680.1,687.32,0
689.073,687.595,685.781,673.568,681.158,679.03,687.181,686.509,685.458,682.685,677.413,673.29,677.819,681.737,677.63,690.191,685.407,673.565,666.2,674.299,1
633.328,625.013,621.364,620.488,622.973,616.743,620.422,621.122,621.749,617.547,609.253,615.08,609.51,621.299,619.501,624.394,629.137,616.391,615.367,620.721,1
799.557,781.171,785.995,777.924,773.455,777.886,783.34,777.691,786.176,782.542,765.893,778.856,760.19,778.023,778.394,786.595,796.663,777.023,773.208,779.075,0
789.646,779.984,774.362,763.136,771.365,771.403,775.408,771.743,771.336,775.337,765.827,772.962,755.129,771.054,769.977,770.045,777.089,765.186,764.211,768.837,1
619.804,612.992,612.866,607.562,610.004,607.782,611.511,613.742,614.703,609.157,602.43,609.415,605.073,612.458,612.733,616.036,617.066,607.799,604.495,610.362,1
643.51,635.452,632.388,628.5,629.06,627.227,630.281,630.511,633.94,631.204,619.483,625.898,619.266,633.047,627.551,639.014,639.194,625.974,622.975,629.733,0
660.883,649.12,656.33,651.162,649.631,647.895,656.609,659.42,655.095,642.603,639.086,645.499,641.076,655.545,649.356,653.092,652.153,653.295,641.582,652.779,0
721.632,716.759,714.329,705.427,710.245,706.942,712.361,712.72,712.973,711.125,703.409,702.767,704.431,712.533,710.976,716.31,719.922,705.547,704.433,708.683,1
