f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,label
552.118,562.309,558.495,544.419,567.977,530.607,559.142,539.326,549.994,533.241,542.165,560.566,523.166,563.778,580.717,570.578,523.019,550.566,539.265,560.736,1
497.734,505.872,498.081,486.332,509.22,484.337,503.0,489.675,477.981,488.899,499.35,505.384,460.18,498.303,523.294,508.869,474.143,499.873,488.306,508.753,1
601.057,596.574,604.825,572.738,617.198,599.377,615.466,605.876,589.969,586.393,599.983,626.262,550.119,611.634,632.329,608.299,579.094,589.095,597.219,606.378,1
550.293,567.347,559.726,536.734,563.5,532.843,557.909,546.349,533.078,541.362,540.106,561.201,514.283,550.561,581.548,560.806,521.885,550.621,540.745,558.853,0
523.467,527.954,528.044,501.266,531.654,505.569,530.822,522.518,515.123,509.768,508.819,534.093,486.395,524.68,546.321,531.96,504.423,522.936,516.554,527.798,0
580.918,583.845,585.331,557.186,593.099,560.056,594.991,576.492,573.05,572.304,567.844,597.029,538.44,586.16,599.194,594.0,555.385,573.256,572.742,581.826,1
564.408,575.813,565.26,544.227,578.531,541.328,571.683,551.809,543.288,557.294,556.088,577.254,535.231,565.327,581.51,576.827,533.909,556.663,542.913,567.372,0
607.915,610.707,616.75,584.906,620.189,587.864,612.634,594.115,582.449,594.612,592.84,631.623,563.034,608.517,635.9,623.622,581.336,598.436,594.973,617.917,0
528.324,537.834,539.151,509.721,547.423,517.301,549.73,527.971,519.556,521.4,518.132,558.99,500.074,542.7,561.285,537.597,506.265,526.722,522.956,536.519,1
573.939,571.986,572.18,557.025,573.103,551.501,575.979,556.467,553.315,557.334,556.638,576.661,537.309,569.516,593.499,576.451,542.457,563.972,555.388,570.325,1
503.271,512.846,509.601,489.609,521.927,491.972,507.743,504.985,487.848,496.492,495.642,523.608,469.62,515.196,528.882,513.671,485.859,496.924,497.906,509.382,1
530.33,536.745,551.831,524.372,550.115,533.863,546.146,537.519,521.307,528.285,540.085,557.533,492.777,540.786,574.271,545.019,515.788,527.673,534.458,555.949,0
591.389,604.081,597.509,581.901,613.344,577.401,593.89,578.46,586.623,571.297,587.448,592.108,552.604,603.681,612.352,596.696,566.053,590.581,577.418,599.925,0
493.589,499.079,489.8,478.594,495.767,474.474,495.62,480.89,471.672,483.501,484.255,493.579,467.748,491.031,514.734,495.906,461.013,492.236,481.332,498.261,1
560.216,567.546,565.204,538.736,576.703,551.628,569.603,554.969,544.803,544.671,553.541,580.434,523.487,567.178,580.95,565.788,527.473,555.604,546.008,564.566,1
565.593,564.491,561.724,554.819,563.733,535.974,571.42,544.575,541.058,547.031,554.36,564.511,527.573,556.981,582.198,578.056,524.891,557.983,544.173,568.775,0
498.408,514.935,507.254,503.304,514.004,485.429,514.845,485.871,492.956,488.138,496.761,510.103,477.067,513.283,527.565,514.209,477.353,511.034,487.519,513.192,1
499.246,497.297,502.947,473.055,494.453,483.339,506.995,489.666,485.522,485.077,482.766,500.093,459.965,496.054,516.188,508.129,460.107,488.613,477.946,497.785,0
649.593,649.9,646.967,623.955,651.74,629.099,653.188,635.409,623.612,621.552,631.947,658.446,592.3,640.247,675.602,654.306,608.556,639.405,628.077,646.112,1
566.387,561.695,567.744,545.095,573.416,540.422,566.939,544.287,550.467,544.333,552.789,574.021,529.028,568.589,578.766,574.885,520.204,551.571,543.858,567.18,0
657.833,654.738,662.235,637.936,664.949,633.308,657.317,631.442,639.76,631.618,641.297,650.878,606.525,661.448,674.136,656.989,618.36,646.249,627.467,658.999,0
522.756,524.656,527.449,510.066,534.699,518.943,525.801,521.125,506.12,504.762,508.976,536.826,484.736,523.774,543.845,526.26,494.697,516.025,515.693,521.467,1
506.864,504.738,515.03,495.135,520.559,496.54,524.268,506.276,488.936,495.27,497.479,532.984,476.315,519.01,533.468,518.182,489.109,503.148,505.473,520.431,1
642.841,633.865,634.617,615.781,648.693,614.529,635.597,622.556,618.047,611.866,625.655,645.767,581.87,635.442,664.311,633.464,605.08,619.196,622.109,639.22,0
555.99,560.389,560.902,536.869,580.575,550.472,565.49,563.891,536.768,541.125,555.008,587.122,513.441,568.87,586.999,564.72,540.611,551.877,555.63,576.706,1
521.486,529.892,530.302,501.172,545.743,519.652,536.411,530.45,515.559,512.85,520.037,553.74,487.362,536.613,549.762,528.947,505.009,528.631,523.924,533.255,1
546.549,555.229,551.342,535.368,569.944,528.799,556.922,541.032,534.752,538.846,545.532,558.923,512.705,554.003,573.068,564.255,527.326,546.337,536.183,557.757,0
538.736,547.523,537.405,529.248,548.3,514.891,549.748,522.675,528.348,532.358,533.322,546.575,514.168,544.375,554.997,549.062,515.382,537.738,519.423,545.167,1
560.385,570.209,565.05,552.866,565.162,545.616,565.255,555.383,542.433,547.777,557.119,572.427,518.392,558.685,588.311,561.151,540.959,556.005,543.911,568.274,0
508.748,519.031,517.741,499.099,519.891,496.304,518.474,507.741,498.903,501.791,503.686,525.638,478.942,514.771,538.923,519.46,484.195,505.752,498.286,516.691,0
499.377,503.39,498.383,488.49,504.966,483.32,504.541,486.71,483.781,488.687,491.505,503.49,469.082,498.633,528.521,502.895,479.361,490.748,485.929,499.893,0
575.377,589.301,572.131,561.71,585.34,559.159,570.869,556.25,559.504,553.237,567.252,583.993,532.712,571.028,596.941,584.517,541.347,571.891,557.439,577.189,0
625.993,626.046,623.936,601.118,635.204,599.843,635.252,602.031,616.794,609.322,608.061,628.059,588.364,630.434,635.643,639.233,587.544,621.688,598.764,628.698,1
481.334,490.851,490.384,472.289,497.127,470.292,492.128,479.755,466.619,471.676,473.283,501.531,458.032,488.413,506.093,494.506,455.188,486.125,477.569,490.811,1
580.943,588.704,579.958,575.804,593.807,559.07,588.6,567.829,567.535,563.254,579.693,590.683,544.961,579.799,603.49,588.459,556.509,583.698,561.868,590.007,0
565.645,586.92,579.955,546.94,586.436,560.743,576.808,569.108,548.283,566.946,559.451,590.389,535.117,577.867,594.408,581.003,525.203,567.088,561.786,573.348,0
570.592,578.619,574.855,562.128,585.367,561.796,581.975,573.926,552.362,561.662,566.432,584.426,537.792,575.84,592.749,577.749,540.207,572.062,565.768,580.998,0
512.445,523.645,517.655,497.92,522.079,503.664,519.671,505.987,502.179,505.483,504.908,526.224,492.723,520.549,530.353,524.072,484.586,514.18,499.317,515.372,1
559.138,558.995,559.3,539.204,564.976,538.468,564.082,543.541,541.048,539.838,547.754,574.381,517.071,562.295,578.181,563.005,530.646,553.951,542.314,563.375,1
506.343,521.245,517.154,492.989,522.432,489.39,519.221,497.652,499.101,506.236,505.983,517.419,480.993,521.472,521.456,529.97,478.813,510.943,493.682,517.273,0
646.953,650.094,637.863,622.576,652.866,607.434,638.107,619.208,621.066,623.719,629.325,647.491,596.108,644.808,653.982,657.577,608.016,641.787,618.371,650.823,0
462.273,475.252,467.329,454.895,469.087,448.257,470.669,454.073,456.383,453.918,457.996,478.084,438.06,471.809,490.289,475.942,440.433,466.63,454.445,470.519,1
547.45,560.383,560.512,547.827,567.894,529.265,558.667,539.937,539.455,542.695,541.41,560.536,525.638,563.573,570.236,570.525,529.981,550.2,531.503,562.477,0
595.948,609.309,605.46,593.421,618.293,574.894,613.021,591.061,582.358,586.582,595.263,608.973,575.587,615.635,629.344,621.845,572.952,604.775,589.009,619.336,0
572.748,574.378,564.168,540.139,580.799,558.549,565.193,549.96,546.241,547.063,556.062,578.124,514.047,570.525,574.637,574.506,528.177,561.353,548.307,566.634,0
537.508,534.348,524.267,508.866,532.076,506.811,533.409,521.075,516.401,521.331,515.731,534.723,499.28,527.69,550.999,530.41,497.786,523.359,516.119,525.628,1
553.709,565.187,558.794,550.348,574.968,538.95,572.24,544.713,552.638,545.24,556.588,561.21,521.36,556.906,580.341,562.976,533.475,563.233,537.196,573.439,0
483.171,509.025,504.395,490.692,498.819,471.291,493.392,483.931,484.581,479.89,485.778,493.722,472.569,494.426,522.755,493.429,469.238,489.498,478.089,503.64,0
480.209,493.636,495.393,476.021,499.115,475.152,502.063,484.897,481.147,476.036,482.831,501.46,461.726,493.237,515.342,493.975,466.346,485.843,476.098,492.893,1
623.121,619.892,618.296,600.747,620.481,593.716,625.426,607.805,595.342,596.199,599.26,630.41,567.245,609.689,646.148,614.168,576.299,602.718,592.303,614.963,0
517.948,523.466,527.667,503.551,540.118,518.732,523.179,517.969,503.198,504.22,518.809,534.898,481.955,532.368,546.301,527.418,494.383,509.366,513.873,532.899,1
467.282,473.632,471.415,452.931,477.627,455.371,472.619,461.67,456.321,454.024,459.771,475.709,431.992,472.378,487.166,476.952,440.295,467.677,460.385,471.096,0
524.3,527.813,530.211,505.452,535.523,512.071,520.059,513.593,506.293,507.483,522.156,535.758,479.226,530.069,542.843,534.122,490.102,516.004,507.59,528.065,1
652.979,656.057,656.045,631.396,661.591,629.649,655.981,635.675,626.583,631.559,640.909,658.027,605.329,649.899,680.531,660.393,613.93,646.885,638.155,656.601,0
516.798,522.99,532.884,513.579,532.525,517.807,544.268,519.536,503.649,514.109,521.546,538.341,486.344,527.973,550.922,529.185,489.642,520.991,521.156,531.065,0
520.995,528.273,528.503,507.92,528.083,505.883,534.864,516.032,516.977,505.381,511.801,536.054,491.543,519.373,542.124,530.309,489.794,519.23,513.656,527.606,1
588.476,609.268,602.974,583.939,611.967,576.364,590.396,591.175,566.081,577.075,588.09,616.839,548.668,601.134,617.647,602.253,558.781,588.832,572.927,606.81,1
558.332,572.416,566.99,547.4,580.463,546.812,566.505,553.858,551.898,548.434,557.352,574.064,531.245,564.101,587.956,574.071,533.776,572.149,549.693,579.057,0
506.345,507.063,507.525,495.129,514.789,484.845,503.811,489.188,494.652,496.475,495.854,518.398,471.625,501.865,525.882,510.352,480.205,494.605,488.261,509.292,0
623.646,631.661,627.634,609.289,642.96,595.773,614.856,605.514,591.975,609.803,614.26,626.531,564.718,617.941,655.962,635.089,598.758,606.38,604.78,635.727,0
540.361,557.273,543.617,540.57,551.189,512.166,540.977,525.887,517.874,531.705,537.702,542.554,516.187,544.224,575.284,558.981,518.264,534.964,522.574,555.045,0
560.909,569.836,570.825,553.057,574.417,547.602,571.714,556.169,541.043,547.261,558.058,574.594,529.22,568.868,589.649,575.859,520.077,554.377,546.437,569.696,0
528.286,539.565,540.007,516.84,547.198,509.252,530.487,514.416,516.769,520.174,522.804,530.687,497.509,534.897,546.927,535.256,498.975,529.41,506.349,539.959,0
547.165,546.831,551.732,531.363,556.966,526.12,557.001,534.263,535.539,538.041,543.161,557.74,515.953,553.886,561.79,560.133,520.736,548.678,532.514,553.495,1
499.929,510.28,514.656,497.516,518.952,495.96,504.635,497.407,487.038,487.268,504.661,518.765,465.87,511.666,532.099,511.762,477.764,503.207,494.166,518.063,1
573.339,568.386,576.355,550.742,578.139,548.041,584.869,555.946,541.153,560.674,560.797,581.262,535.047,572.929,594.119,589.259,532.549,567.364,559.841,576.025,0
529.058,530.942,534.904,520.897,542.164,514.673,541.316,522.28,520.265,518.86,521.565,540.069,497.663,533.338,547.359,545.917,506.385,534.171,517.424,539.513,0
573.033,571.325,558.755,546.344,560.896,535.843,553.712,537.953,537.777,549.1,551.756,554.472,523.729,559.919,580.734,570.347,528.303,558.387,536.688,561.655,1
489.494,495.666,494.399,474.655,502.054,475.819,495.727,479.886,473.954,477.763,484.78,501.476,455.988,493.884,511.756,496.379,461.872,482.328,476.311,494.249,1
617.236,622.004,612.593,602.498,631.484,592.681,624.535,600.192,599.238,611.943,610.815,619.679,577.147,615.76,633.825,624.388,575.725,618.989,594.13,627.885,0
570.54,585.777,586.787,559.932,599.747,563.398,579.683,567.296,561.569,564.997,574.124,592.426,530.285,587.453,599.569,580.399,551.855,580.731,566.165,593.122,0
556.157,573.052,565.859,548.75,574.689,544.082,572.908,551.417,549.167,546.493,547.441,570.895,531.739,565.485,581.966,567.813,529.682,565.99,544.265,563.932,0
506.133,510.605,509.323,498.476,507.654,486.296,511.633,492.115,492.585,493.223,500.316,510.615,474.741,507.368,527.198,512.065,470.059,499.566,491.138,509.761,1
610.469,619.615,608.933,593.061,623.542,585.13,614.836,591.77,595.742,595.285,590.917,620.682,575.911,618.34,624.792,620.842,568.22,610.227,585.295,605.158,0
507.966,530.484,515.304,500.474,529.701,494.203,518.362,504.278,500.976,498.968,504.425,520.519,490.163,517.702,533.243,523.006,480.262,514.002,498.869,521.876,0
528.107,526.522,535.577,504.941,543.85,520.398,539.865,521.022,524.392,522.714,518.826,540.715,493.135,536.798,547.439,542.804,499.878,524.275,518.181,531.984,0
554.474,563.191,558.571,532.159,568.251,538.686,560.725,538.95,535.275,541.722,542.964,562.457,509.152,564.127,578.413,564.732,519.033,541.387,540.824,557.197,0
632.785,644.671,642.907,615.821,646.67,608.319,643.98,616.662,621.4,623.726,628.816,641.553,593.971,637.912,665.065,641.997,599.138,630.988,616.799,643.328,1
608.214,593.511,590.323,585.593,597.281,573.963,599.554,575.669,587.917,578.924,585.663,600.951,554.112,591.138,621.312,604.296,575.873,589.663,577.052,599.215,0
575.032,579.84,578.745,549.803,591.619,561.041,576.937,565.784,561.7,561.387,562.257,587.137,536.33,575.856,601.794,588.104,540.438,575.45,558.759,578.16,0
500.545,505.842,506.501,488.024,512.901,485.105,513.89,492.295,487.444,489.047,491.352,520.651,467.18,510.321,526.347,509.501,473.427,497.125,490.995,504.272,1
524.626,529.945,525.892,516.304,534.525,504.168,524.974,507.146,503.186,506.365,517.439,528.027,482.552,522.335,544.342,529.886,490.607,518.472,502.251,533.255,0
661.692,657.751,664.212,647.677,671.928,643.017,659.744,654.605,635.7,630.863,651.312,676.379,602.143,655.679,697.067,670.133,644.673,654.523,635.753,670.315,1
545.097,556.19,548.241,531.41,565.879,534.95,553.005,537.512,529.515,536.461,544.545,558.059,508.514,555.006,573.153,561.407,517.572,544.623,536.287,559.081,0
558.833,568.85,565.276,548.751,572.008,544.567,564.8,546.816,543.975,543.717,554.111,566.435,518.747,568.095,588.447,568.452,535.008,561.536,547.497,569.221,0
490.584,497.91,504.009,481.653,511.418,478.924,503.504,490.854,485.353,487.603,492.895,504.884,463.282,503.001,526.071,508.678,480.309,492.098,489.648,509.917,0
510.546,513.094,506.007,495.814,516.157,494.754,512.026,498.366,496.327,492.262,500.168,518.416,468.073,507.146,531.724,512.48,485.426,501.912,497.197,515.068,0
581.198,579.675,575.029,559.314,588.317,557.01,584.026,564.899,560.835,561.531,570.717,589.698,539.971,584.552,598.038,588.249,548.344,569.144,560.202,584.019,1
644.728,644.49,642.666,610.463,640.668,614.442,653.803,629.085,624.789,635.198,618.878,650.005,604.837,636.454,659.087,662.841,606.19,631.383,624.973,644.397,0
477.189,483.586,488.513,465.958,487.345,463.16,489.601,473.196,465.779,469.956,476.031,480.675,452.06,487.015,500.219,489.124,458.067,477.982,468.718,481.92,1
603.215,607.886,608.543,586.162,614.519,579.74,610.55,586.803,591.069,582.121,596.262,613.85,567.538,610.281,636.017,612.583,572.256,596.449,588.456,607.745,1
581.511,583.237,598.463,567.695,599.377,568.608,586.3,571.425,570.111,564.137,567.954,598.25,536.55,586.467,606.229,593.187,564.915,578.466,565.514,592.768,0
631.071,632.522,641.44,618.547,662.137,627.893,644.973,627.539,623.085,619.435,639.566,655.453,584.105,640.959,662.989,640.245,601.04,635.334,619.314,649.364,0
576.797,588.19,572.161,559.94,590.899,560.371,579.344,559.112,558.59,555.673,563.18,588.638,537.954,585.639,588.95,584.135,534.455,574.672,557.447,578.865,0
571.192,582.157,574.023,562.239,584.185,552.75,577.04,557.386,551.066,561.606,563.706,586.459,538.679,577.184,597.725,590.768,541.575,563.851,549.537,582.345,1
684.332,699.705,683.44,653.144,695.273,664.079,675.838,668.493,656.9,656.458,671.45,692.116,633.537,697.565,695.687,692.875,628.733,673.955,649.223,682.839,0
559.135,558.743,554.611,541.742,566.206,539.572,570.118,542.652,536.052,547.474,551.386,565.027,513.369,556.903,580.005,570.788,531.172,553.29,542.005,563.234,0
630.303,642.962,649.854,622.305,656.9,614.186,651.33,627.644,621.773,632.789,635.379,648.729,604.213,644.404,655.351,648.545,602.285,645.652,618.106,650.482,0
553.739,551.769,553.404,534.104,557.043,530.622,559.804,540.176,531.612,541.652,545.092,562.805,515.744,558.969,571.059,561.158,518.504,537.51,533.771,554.064,1
549.665,552.202,550.129,540.11,569.936,524.777,567.203,538.361,539.121,543.895,547.185,564.725,515.424,557.661,571.687,568.471,525.096,545.228,540.133,566.227,0
544.016,546.597,543.346,534.472,553.914,529.625,546.245,533.976,527.918,529.059,533.869,552.4,505.983,541.552,562.939,548.086,526.961,543.496,524.96,550.137,0
585.482,589.378,585.551,560.384,602.307,572.068,606.209,583.362,570.287,571.242,573.903,608.481,552.746,599.539,603.225,595.392,552.02,579.37,579.613,592.289,1
531.174,531.607,534.102,520.958,540.409,509.437,544.888,515.474,519.635,514.907,522.602,537.197,494.485,534.306,558.981,531.335,511.046,522.752,516.768,533.056,1
604.066,603.949,605.148,572.154,616.81,580.729,610.723,591.503,594.932,593.178,590.072,608.243,563.097,606.127,614.752,610.79,565.138,598.41,584.589,594.048,0
574.329,591.947,593.759,567.924,601.049,562.852,589.61,569.417,562.665,574.178,579.589,593.724,544.896,595.239,606.943,595.263,547.798,580.636,566.04,598.257,0
550.043,552.503,557.517,539.143,559.026,532.448,560.134,538.987,542.09,534.777,544.434,558.691,517.506,551.407,574.342,562.765,532.023,548.492,531.9,557.946,0
509.826,534.641,530.235,519.112,543.921,509.506,533.792,526.397,505.779,512.77,521.175,544.085,494.285,531.005,553.011,531.793,498.671,525.671,513.014,542.662,0
504.692,508.025,507.443,499.45,514.174,477.345,509.216,495.754,494.421,491.515,495.752,511.294,479.092,503.353,531.174,510.003,483.472,489.916,484.721,511.569,1
554.672,553.269,558.86,526.379,561.338,537.19,564.22,545.955,528.592,545.975,545.241,566.427,512.818,556.497,576.624,564.91,521.105,540.741,547.987,558.969,1
584.325,586.455,592.09,573.748,602.026,566.578,595.414,580.954,562.682,570.51,572.067,604.989,552.6,595.81,621.788,599.88,563.052,574.642,574.673,596.171,1
526.444,533.196,531.463,522.583,545.385,518.755,531.095,523.044,514.598,518.969,530.401,551.224,499.277,537.487,558.366,537.073,504.817,525.198,523.485,537.785,1
611.582,618.018,625.153,603.869,626.282,595.514,630.344,601.859,603.964,608.699,609.391,621.92,582.65,622.5,639.748,629.939,593.391,612.84,594.885,627.233,1
522.753,518.954,518.156,504.989,527.692,512.031,524.826,511.423,499.291,495.736,515.501,527.486,468.036,516.379,549.681,520.767,495.588,515.48,511.293,522.941,1
544.349,536.663,542.823,530.801,558.639,542.34,558.318,543.731,528.584,518.828,540.901,567.426,499.955,550.669,567.503,544.887,517.1,541.017,544.967,561.595,1
525.136,525.581,525.654,502.932,541.97,502.905,529.28,513.211,508.396,518.768,511.243,533.865,490.465,519.889,532.012,532.637,488.915,520.089,510.049,531.957,0
521.543,530.851,523.609,517.188,535.898,500.048,529.964,510.605,512.284,510.89,520.528,532.255,485.996,525.534,555.357,536.572,503.828,515.195,507.975,531.452,1
660.783,678.086,661.957,650.4,680.389,636.784,676.122,642.472,634.862,649.644,648.56,672.536,623.206,668.811,692.084,672.433,627.256,661.956,650.582,675.256,0
585.328,593.245,592.957,572.881,602.946,556.094,585.264,571.83,571.869,580.106,576.787,592.531,553.113,590.354,609.354,598.057,555.531,581.874,567.322,591.421,0
597.116,604.221,615.619,583.735,628.694,598.422,610.997,599.303,584.161,593.708,606.682,623.231,559.035,619.389,623.671,612.142,568.647,595.848,593.051,629.184,0
507.661,523.923,517.742,498.211,527.154,491.668,521.402,506.107,498.522,506.764,506.925,525.636,482.396,524.72,540.128,528.004,485.001,502.489,501.625,522.274,1
620.394,628.086,631.755,610.877,649.004,607.511,627.331,615.302,614.394,609.255,625.692,648.088,559.412,625.189,658.237,636.534,611.197,621.89,610.62,644.301,0
609.536,606.302,596.805,582.449,608.982,576.526,604.16,595.587,590.403,592.015,593.591,607.041,566.714,598.987,621.57,602.463,572.895,597.291,588.417,608.555,0
560.831,564.826,565.638,547.636,568.28,538.349,571.004,555.708,544.273,547.929,551.498,567.881,524.965,561.598,594.071,565.49,537.229,554.091,548.431,568.445,1
572.764,577.003,577.28,550.284,585.087,559.38,576.342,561.09,553.038,560.045,571.159,585.444,523.35,581.859,602.142,585.517,548.343,564.19,561.173,579.972,1
597.766,595.514,593.594,582.338,593.456,568.713,596.916,571.036,570.161,575.092,580.407,593.889,566.733,593.01,610.65,602.089,550.894,593.336,570.318,594.694,0
