f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,label
635.272,645.856,643.708,619.612,651.499,630.362,637.569,627.121,618.403,622.183,623.958,654.489,595.511,649.309,653.126,654.682,597.331,639.241,617.089,643.413,0
506.353,514.163,523.408,497.575,529.173,497.886,525.657,511.361,498.39,499.905,509.339,530.512,482.867,517.42,537.875,524.127,489.966,512.169,505.453,520.574,1
475.084,484.107,485.078,467.303,490.549,466.018,482.332,471.079,463.705,471.974,470.716,490.356,446.343,484.806,505.271,484.023,457.365,477.979,472.68,492.016,0
629.513,636.181,623.485,612.786,638.924,606.455,630.215,611.412,612.193,605.734,619.844,634.337,584.772,632.281,651.519,634.648,593.133,625.725,603.663,632.026,1
624.931,619.422,619.261,611.855,640.198,592.383,626.783,610.552,614.271,601.676,607.764,632.427,577.988,622.779,642.872,618.927,595.835,615.387,600.92,629.071,0
555.209,566.326,549.539,544.919,569.394,540.885,558.87,539.764,546.272,546.582,546.668,571.409,524.862,557.08,575.009,572.21,534.668,561.695,542.827,569.107,0
609.663,610.024,607.544,589.948,616.913,587.615,607.41,590.738,590.585,589.474,604.882,610.631,554.754,611.338,622.975,624.87,573.846,604.819,585.023,614.385,1
641.054,654.513,649.034,622.552,655.382,624.206,651.678,629.808,625.291,635.573,638.962,655.19,595.792,644.985,672.98,656.894,607.545,642.28,626.228,655.397,0
569.087,568.414,569.872,552.796,582.229,555.482,580.306,564.606,549.443,552.154,562.645,588.515,527.919,575.179,595.902,581.569,541.161,560.769,554.633,573.997,0
577.616,589.186,590.904,572.395,603.376,575.413,594.494,581.873,563.877,565.918,585.855,596.299,551.412,583.886,613.682,587.261,549.838,573.541,579.823,592.232,0
648.459,638.116,631.191,610.651,644.115,618.625,644.923,630.447,604.931,617.123,625.393,645.797,581.756,628.471,674.323,635.002,608.284,617.143,621.588,635.76,1
497.971,503.578,499.762,492.523,513.416,487.547,519.778,498.482,490.266,491.387,496.931,511.818,475.902,506.706,523.845,513.145,477.008,492.609,492.324,502.84,1
554.365,565.182,561.798,529.202,567.011,540.605,549.63,538.609,531.228,539.373,547.222,562.523,511.278,552.773,570.408,560.636,514.026,546.277,536.541,555.822,0
560.081,562.365,561.227,529.078,568.493,547.915,568.609,557.967,550.829,545.884,546.096,569.541,518.376,560.278,581.55,567.455,531.14,558.685,544.653,558.071,1
554.238,566.079,558.256,536.151,571.297,534.829,559.97,538.15,544.517,547.04,543.784,562.162,521.75,557.155,580.954,563.684,527.849,548.932,539.679,558.604,1
634.583,631.4,618.572,606.777,635.018,604.025,631.598,609.539,605.113,613.423,610.83,630.069,586.682,625.001,638.932,627.166,587.651,617.19,608.444,620.511,0
536.222,547.889,549.766,510.434,556.543,526.572,545.572,543.862,528.46,531.63,536.657,557.528,500.989,547.403,567.322,546.248,523.795,534.111,532.704,547.118,1
578.661,585.878,579.773,567.313,589.813,551.868,584.9,562.164,554.701,567.33,573.54,591.224,529.193,575.358,611.872,592.264,557.403,575.801,565.419,587.858,0
613.548,620.709,616.122,599.163,621.198,583.184,630.421,597.365,597.728,607.557,601.002,620.754,584.782,612.257,636.64,630.742,581.068,612.063,593.877,621.414,1
601.52,609.352,608.787,595.37,610.115,591.794,610.931,588.311,588.858,588.406,597.076,611.778,569.326,611.865,631.812,615.873,578.989,608.048,584.039,608.797,0
586.565,591.234,584.641,567.359,595.772,572.169,589.051,579.226,562.523,564.541,576.336,595.917,536.53,582.259,609.061,580.218,559.135,578.535,571.205,592.471,1
631.22,629.278,631.149,622.755,643.86,601.66,626.087,614.087,608.411,604.158,618.917,643.72,583.514,629.027,667.688,637.817,605.596,618.321,619.765,638.604,0
608.196,611.009,613.219,588.636,615.178,592.786,627.474,597.354,591.104,597.472,594.887,620.262,564.131,605.906,636.99,628.969,574.728,606.867,597.107,611.518,0
619.0,627.83,634.209,580.023,621.385,598.416,605.716,587.264,598.498,598.326,602.341,614.041,571.272,626.504,634.893,637.32,573.51,610.953,586.942,603.477,0
561.129,574.324,567.69,551.818,586.608,552.165,567.911,555.882,549.077,548.896,562.408,576.055,528.22,568.67,589.692,571.185,544.882,565.139,552.592,579.518,0
520.427,520.763,525.702,510.304,532.062,508.307,532.395,516.623,509.353,508.887,515.889,539.124,481.839,526.859,547.856,530.29,497.424,516.865,520.651,534.987,1
648.921,655.576,656.985,644.1,662.877,630.67,657.591,640.182,637.5,625.648,638.624,666.227,613.588,659.007,689.862,664.484,613.036,641.041,637.925,661.628,0
552.757,551.644,552.932,539.132,563.086,532.32,559.79,541.179,542.406,541.142,541.099,566.19,513.179,552.719,579.518,560.997,536.417,556.384,542.493,563.776,1
532.837,540.357,545.04,523.492,546.901,525.565,543.517,534.183,516.768,528.493,536.031,559.034,491.931,544.698,555.754,549.97,513.539,536.856,527.628,546.745,0
542.623,544.648,544.578,515.981,547.847,526.052,549.656,526.864,534.653,529.337,527.429,549.036,503.464,541.005,553.102,554.318,509.376,541.905,523.157,539.772,1
506.225,528.688,525.64,508.236,529.12,497.825,527.897,504.543,504.638,503.8,503.655,521.785,489.279,523.285,534.1,519.939,483.634,518.374,496.977,520.442,0
492.735,500.933,498.117,486.208,509.998,482.69,505.696,486.349,483.776,479.594,495.021,510.704,459.939,500.706,513.775,504.053,466.667,495.37,486.303,510.641,0
541.45,548.419,552.645,525.693,563.873,522.033,553.233,539.075,529.285,534.799,541.381,554.885,519.0,548.906,566.578,555.281,517.827,538.059,533.111,556.218,0
540.55,540.633,544.135,520.118,550.892,527.165,544.566,531.918,524.005,529.842,532.696,552.889,500.348,541.532,559.275,543.672,512.819,534.624,526.707,540.26,1
503.007,507.708,510.356,491.884,516.438,493.825,522.794,498.849,494.442,496.031,499.279,516.784,469.319,510.044,530.269,512.323,482.788,507.282,490.471,507.352,1
663.114,666.237,665.837,648.182,668.566,622.927,657.484,639.688,647.646,640.341,638.959,659.65,636.21,666.62,679.962,661.969,628.702,650.405,639.0,664.632,1
635.773,639.923,639.021,620.175,641.842,617.074,648.633,626.741,616.261,618.42,623.475,645.564,591.274,639.467,657.766,640.82,613.877,643.762,617.206,647.55,1
548.494,551.416,556.329,528.349,565.234,536.807,550.355,538.849,521.203,541.754,544.735,569.096,508.674,559.466,565.149,562.552,512.174,548.918,537.826,563.954,0
534.013,519.556,529.102,505.028,527.725,516.131,526.781,513.394,503.592,504.043,513.703,544.522,474.638,521.023,542.706,535.983,493.631,513.541,513.919,520.317,0
591.577,580.421,585.335,569.617,592.34,558.917,596.032,571.992,570.326,567.897,569.418,593.423,544.447,585.325,609.91,593.086,558.961,573.927,569.43,591.155,1
576.733,589.938,591.995,572.497,603.89,562.153,582.917,571.367,562.645,566.603,574.238,591.569,543.231,586.812,607.222,594.754,555.671,578.634,561.502,601.659,0
537.566,540.862,536.815,523.273,551.101,507.123,533.815,523.284,520.182,523.759,528.775,543.366,499.443,533.436,560.223,542.898,515.137,531.949,520.428,542.457,0
569.661,578.486,575.071,566.862,579.172,552.162,577.882,558.683,549.022,556.196,568.191,580.766,529.449,576.133,599.794,575.026,548.561,562.814,553.081,580.417,0
562.729,566.193,566.061,541.726,578.208,543.07,562.858,550.385,544.377,549.74,555.061,575.666,522.54,569.168,581.87,576.706,526.857,554.647,555.288,570.99,1
523.469,521.36,517.354,496.207,532.491,502.071,513.69,504.476,503.456,503.428,507.4,525.84,483.773,528.871,538.153,529.394,493.301,510.681,502.501,522.618,1
532.244,538.799,529.377,521.734,544.494,505.616,529.713,514.16,512.301,517.469,526.975,543.366,487.968,534.205,553.884,547.372,497.981,528.134,513.024,541.629,0
593.515,593.216,598.528,573.54,610.162,580.272,598.342,589.516,577.959,565.307,588.935,610.223,551.614,599.603,620.516,594.79,561.625,591.649,587.398,600.697,1
568.216,577.114,567.411,559.361,577.024,543.363,582.006,557.436,553.477,562.444,559.457,582.59,540.318,568.117,591.963,575.442,538.808,564.81,549.818,576.15,0
422.287,435.556,435.772,415.401,442.621,411.614,432.133,417.992,418.673,416.298,416.483,430.217,404.594,434.545,437.425,431.854,402.728,430.908,410.736,431.172,0
665.361,664.263,654.657,642.076,671.295,623.92,656.551,643.498,642.367,646.921,645.529,661.965,611.342,657.94,674.778,666.417,624.919,660.722,640.117,665.176,0
563.792,568.217,568.628,549.668,569.842,548.913,570.182,553.536,545.795,553.528,563.01,577.985,525.973,563.297,580.894,576.967,537.804,564.78,545.265,572.19,1
538.158,548.659,547.189,524.265,557.444,522.59,545.836,536.382,523.7,535.166,536.042,556.529,504.444,548.334,568.959,553.0,513.033,537.151,523.685,549.443,0
600.983,609.979,612.262,581.924,614.504,585.137,609.308,597.195,587.136,593.006,589.81,614.315,561.839,604.121,621.718,606.804,571.537,590.318,579.709,599.279,0
510.952,522.501,507.663,493.557,525.16,493.379,518.863,497.163,497.348,510.282,500.395,525.488,480.108,514.097,523.867,518.627,482.833,514.396,501.528,517.302,0
538.193,541.459,543.897,516.29,553.595,527.639,546.982,529.679,527.794,527.371,531.339,547.066,506.709,546.59,558.53,542.608,510.35,540.55,528.063,543.338,1
509.434,521.486,515.518,491.963,518.764,493.401,512.927,500.751,501.745,497.788,502.432,522.536,481.546,511.048,527.46,520.381,483.989,512.381,495.801,516.75,0
467.322,470.802,465.383,456.448,481.006,443.74,467.288,451.073,457.282,451.504,457.895,469.934,435.588,464.386,484.023,468.704,443.599,463.923,450.549,467.44,0
540.287,543.848,540.899,525.872,560.548,523.979,554.594,541.312,526.931,525.506,540.835,562.732,497.44,543.597,569.625,546.889,524.874,536.495,534.739,554.866,1
546.912,556.063,547.834,532.715,553.717,526.765,557.178,536.168,523.575,544.289,539.144,549.5,518.394,547.856,567.836,566.378,513.741,545.422,529.06,557.302,1
526.663,525.164,525.44,519.453,536.456,518.863,536.761,522.75,513.937,512.744,521.062,538.185,494.254,533.017,549.699,532.476,502.156,520.263,517.29,528.616,1
438.831,447.051,454.062,433.459,454.542,425.503,448.798,436.556,428.594,444.89,444.815,446.969,422.996,448.959,463.214,455.262,420.802,436.882,423.655,451.112,1
543.438,545.792,543.658,528.589,553.136,526.541,552.106,541.313,531.134,524.542,535.283,568.29,502.92,547.429,567.108,554.152,525.679,540.64,536.477,551.665,1
573.644,582.047,582.398,557.442,584.686,564.005,579.045,574.017,554.517,560.876,571.625,593.455,533.484,574.403,604.937,584.009,538.822,567.657,567.894,576.95,0
609.198,624.658,616.672,602.764,629.122,581.367,620.518,595.837,595.901,602.07,606.153,619.63,565.067,609.861,644.213,616.497,592.754,601.605,593.508,618.842,1
563.972,568.48,561.791,542.485,574.556,552.464,570.431,561.436,546.648,547.778,554.274,582.333,516.012,564.758,584.259,567.204,532.979,553.852,545.921,568.267,1
566.991,582.713,581.349,553.611,589.897,552.453,574.341,556.63,558.883,562.349,569.49,586.005,536.869,586.792,598.287,591.364,538.361,569.472,554.696,583.278,0
635.753,639.602,624.827,626.548,640.434,602.866,631.929,609.978,615.194,618.543,619.171,633.989,594.416,625.519,651.286,634.476,596.547,627.656,605.664,632.551,0
531.996,543.368,533.566,531.138,544.415,508.442,540.285,520.574,516.165,526.187,527.442,546.227,507.053,540.421,554.129,551.048,507.405,537.691,518.557,546.827,0
544.556,572.719,573.584,545.744,573.749,543.338,559.521,549.353,534.521,542.764,556.77,565.849,516.532,554.18,584.3,564.377,519.788,553.428,538.026,567.625,0
599.88,600.835,608.536,578.028,632.685,587.573,602.037,605.629,588.9,580.668,601.406,621.372,543.14,606.972,639.464,606.47,585.824,595.586,596.342,611.618,1
560.499,572.408,575.965,560.948,579.946,538.007,578.272,551.25,554.719,560.934,561.444,574.404,532.805,565.46,594.111,574.139,537.623,562.402,549.062,577.325,1
367.458,372.1,373.645,355.057,383.907,371.848,379.864,368.188,371.605,358.825,358.282,383.33,358.038,385.752,379.313,380.328,342.566,367.04,362.946,366.05,0
644.269,630.168,633.489,620.136,647.174,616.632,646.666,622.466,608.942,616.267,634.791,648.755,582.604,631.718,665.453,645.051,607.333,638.125,629.261,652.139,0
499.418,504.938,508.175,486.059,519.98,487.606,514.411,502.895,488.051,486.042,490.592,524.294,462.183,510.591,524.8,510.554,485.554,499.067,490.793,514.441,1
576.961,591.992,594.687,571.994,599.666,574.864,600.017,575.531,567.414,573.633,581.569,600.987,545.817,590.844,609.469,585.713,552.374,583.911,569.705,595.191,0
514.978,523.502,524.98,500.955,539.518,499.84,524.095,513.036,511.631,506.822,510.573,529.517,487.037,524.233,537.92,527.203,496.878,515.174,507.721,530.378,0
559.666,569.733,568.024,559.193,566.977,544.243,573.68,549.6,548.458,544.833,557.193,571.097,518.053,556.497,586.877,566.25,537.655,568.711,544.829,571.718,0
549.714,546.496,547.135,534.405,555.105,531.449,551.878,537.27,528.77,529.143,540.017,555.557,508.853,550.953,574.101,550.973,518.467,540.241,534.797,553.488,0
537.211,536.923,532.92,514.5,540.473,514.862,539.489,527.706,516.791,515.995,524.793,557.543,491.013,534.483,558.256,540.204,515.623,527.266,525.404,537.944,1
516.5,524.942,519.323,505.331,537.281,514.2,529.786,518.879,508.005,504.396,518.032,530.689,484.254,528.728,545.714,519.636,495.1,521.087,521.126,531.22,1
560.468,565.26,563.212,546.638,565.859,543.758,575.05,546.934,555.314,549.394,548.812,571.837,532.248,566.927,579.322,573.416,530.85,558.202,544.6,563.923,1
620.767,612.794,613.533,597.655,626.827,601.117,620.526,613.709,600.737,590.574,608.7,637.006,565.541,619.544,646.866,617.472,586.245,604.901,596.271,620.179,1
593.506,603.29,588.605,581.505,605.488,575.542,598.824,577.653,567.497,580.396,586.04,604.866,550.72,600.413,614.78,602.836,558.431,597.133,576.5,604.872,1
592.394,588.7,585.992,575.183,603.364,566.787,598.295,576.03,583.26,567.57,581.66,592.273,550.692,595.775,606.399,600.2,556.266,576.927,564.734,585.431,0
580.347,581.08,576.16,553.157,594.079,564.563,589.448,574.823,558.707,554.753,576.035,602.324,528.722,580.498,600.411,581.376,551.335,571.974,575.407,590.314,1
529.312,534.746,537.617,506.789,550.483,521.707,536.0,523.635,510.18,511.696,531.984,542.372,481.747,539.191,555.829,527.337,509.442,523.967,522.058,542.394,1
565.037,582.965,576.466,550.516,592.372,549.435,576.633,568.915,566.171,558.765,569.094,591.297,529.72,573.653,599.013,587.384,551.038,571.579,566.657,585.129,0
498.49,504.019,496.942,480.758,507.265,475.106,505.403,489.521,485.651,487.232,492.255,505.678,465.563,498.514,519.892,506.107,470.771,489.665,484.406,501.36,1
542.984,536.37,532.304,510.057,539.942,518.359,540.593,520.106,522.163,524.125,521.387,536.731,495.274,533.708,554.397,543.021,500.276,523.296,514.993,529.927,1
523.938,536.961,529.747,512.479,537.418,505.993,530.625,512.751,505.274,516.028,517.817,534.171,490.83,528.685,548.846,533.051,491.625,519.958,508.999,530.317,0
515.209,525.601,522.207,504.529,529.802,514.581,526.839,519.423,501.584,496.749,514.803,532.295,478.044,519.165,543.624,516.076,494.005,511.585,504.317,520.104,1
533.91,542.42,540.353,531.068,545.372,509.037,541.772,520.531,522.957,521.648,525.786,535.923,517.4,546.304,565.168,548.227,507.362,529.017,520.12,542.586,0
655.02,652.829,652.367,639.506,664.172,633.917,652.933,635.612,619.729,629.593,649.745,657.526,596.577,650.75,683.038,658.571,618.982,642.389,640.155,665.002,0
587.05,580.581,573.737,560.608,599.521,559.929,587.89,571.158,559.321,564.313,570.94,596.57,535.18,577.175,609.154,582.308,550.903,568.08,575.566,590.427,1
606.27,603.549,607.974,584.145,619.929,593.322,611.447,599.081,588.637,599.858,597.888,624.922,563.865,608.399,636.616,616.301,579.265,598.478,595.799,613.686,1
612.512,628.684,621.86,612.172,626.4,585.381,622.666,602.043,609.305,603.885,601.591,617.995,584.536,611.317,647.66,626.67,588.56,613.639,603.415,625.745,1
512.483,518.527,506.499,486.47,523.082,497.341,511.845,501.163,492.438,494.47,504.485,520.396,470.006,516.054,528.798,508.967,477.231,500.334,496.791,513.551,1
482.067,489.321,493.154,472.849,495.514,464.824,489.661,476.409,470.001,477.416,477.396,492.084,449.008,487.886,514.149,498.358,470.442,479.046,473.177,492.07,1
577.756,567.142,572.083,552.899,580.96,560.967,580.747,563.68,559.554,556.264,565.456,585.678,527.861,579.522,594.861,582.11,544.254,563.121,562.282,576.208,1
567.039,567.381,567.657,545.053,575.712,551.195,567.732,557.486,544.701,546.276,554.334,580.382,524.769,571.766,587.088,571.752,535.234,558.362,551.091,569.187,1
547.541,546.843,548.308,533.944,564.415,524.286,552.213,537.581,539.604,532.539,539.296,561.002,507.225,551.838,575.333,549.484,527.15,536.927,535.998,552.442,0
538.065,539.444,548.949,528.724,546.9,519.573,534.91,526.954,513.725,523.467,528.104,545.738,504.696,541.388,567.024,543.557,506.588,518.595,527.596,547.759,0
