f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,label
488.576,500.661,492.008,473.772,505.197,474.346,493.733,484.916,476.092,475.884,481.578,500.881,454.532,494.594,509.634,497.222,459.325,493.895,474.155,494.429,0
560.039,563.996,563.666,551.994,570.327,538.497,570.11,544.41,542.478,548.429,548.781,562.685,528.546,562.809,593.382,562.142,534.705,550.393,544.56,565.455,1
558.869,555.675,555.208,533.938,562.941,541.702,558.666,547.675,532.602,538.93,546.492,566.451,508.078,552.848,578.845,558.538,525.05,550.534,538.593,553.04,1
535.968,540.397,542.126,516.132,559.594,518.054,548.159,529.023,524.269,532.079,527.701,550.06,505.251,541.005,550.672,546.52,502.727,533.491,521.871,542.991,0
635.976,637.925,632.569,599.556,630.402,600.809,637.041,618.894,610.766,624.819,613.347,639.465,601.527,627.891,646.319,655.277,597.111,624.213,613.936,636.886,0
510.996,513.169,514.244,497.317,520.222,497.906,516.477,502.658,500.147,495.815,504.982,523.729,472.073,516.077,531.529,518.432,487.843,504.573,494.3,514.337,1
583.083,597.37,603.556,572.486,603.477,572.515,604.855,576.853,578.392,581.127,579.268,602.195,564.605,596.354,610.785,600.704,556.248,600.224,579.194,603.486,0
537.091,537.962,538.167,530.063,551.186,524.115,545.582,530.187,519.815,526.742,530.848,551.458,513.546,537.489,560.363,548.398,507.296,529.57,521.827,546.578,1
508.816,517.638,515.147,489.422,526.889,496.593,512.206,508.717,496.161,497.511,500.614,531.588,473.785,515.717,535.457,519.597,488.231,502.808,497.021,512.907,1
595.383,596.334,597.022,569.371,611.077,594.497,612.445,602.102,588.58,581.377,594.721,623.225,552.447,608.908,622.973,603.239,572.224,592.597,591.015,600.071,1
562.074,564.592,576.23,547.667,578.562,557.783,588.086,560.837,558.847,561.304,559.178,585.654,529.309,577.38,580.528,587.179,537.926,568.741,556.779,570.266,0
512.694,524.436,523.456,509.565,532.008,494.323,530.885,509.372,516.75,505.919,506.802,526.397,489.22,523.256,540.816,527.712,502.255,525.13,514.713,533.154,0
512.961,528.2,528.458,512.879,539.808,505.599,533.155,518.823,508.986,507.535,512.131,540.248,488.472,531.292,548.934,535.263,492.483,521.85,508.634,534.53,0
511.391,519.797,516.135,499.954,527.067,504.295,524.547,504.343,494.063,497.742,510.857,512.751,476.786,519.837,531.662,515.919,485.182,512.452,495.519,519.744,0
445.983,451.426,454.429,436.381,459.365,428.358,460.449,441.607,441.964,440.581,438.44,455.268,424.238,451.152,466.235,452.92,423.277,445.702,436.325,454.628,1
508.696,517.182,518.911,490.45,526.701,502.448,518.895,506.079,500.148,498.763,509.019,537.067,475.467,527.002,529.037,523.926,481.121,508.05,502.658,524.749,1
541.549,541.833,541.628,524.739,545.973,515.366,532.481,521.232,502.832,531.221,537.787,542.179,501.415,538.106,564.643,544.74,504.806,538.437,518.05,552.698,0
520.631,520.524,521.18,499.436,529.696,509.046,532.549,520.146,500.785,505.746,508.715,545.903,485.254,528.538,541.983,526.922,492.081,512.03,517.215,524.17,1
628.841,634.274,629.604,610.215,637.153,610.326,637.244,619.513,608.17,604.136,614.177,646.136,573.653,623.695,660.265,640.521,595.118,627.524,612.626,633.478,1
577.854,576.086,581.342,562.633,586.606,554.323,585.968,558.61,561.311,558.621,568.92,579.811,535.314,577.388,610.133,582.315,551.206,563.52,563.483,578.333,1
527.209,527.025,517.527,503.617,528.282,507.898,530.598,521.609,506.458,514.292,511.174,536.314,496.065,523.158,538.742,524.849,501.867,519.29,507.081,525.309,1
492.113,506.534,502.421,487.899,508.631,475.215,496.88,482.254,484.588,481.218,489.688,500.326,459.055,502.546,519.228,508.941,470.318,496.523,486.108,509.834,0
519.599,523.11,523.04,497.089,528.274,510.739,518.161,511.304,502.505,504.475,515.776,529.829,475.964,524.988,539.014,530.612,485.484,512.22,506.012,522.999,1
502.035,512.933,511.74,486.289,519.416,486.017,508.102,500.216,483.994,494.626,493.02,508.783,469.772,508.259,531.972,512.264,474.398,494.605,496.523,510.72,1
603.392,600.779,585.871,577.329,599.814,557.955,592.052,583.1,576.185,584.32,582.51,603.838,553.733,584.557,623.227,601.848,567.768,587.486,580.269,593.453,0
555.331,564.363,565.081,541.058,567.253,544.417,565.879,550.946,535.251,541.564,548.703,564.257,522.844,561.288,578.407,563.861,515.415,544.458,540.051,556.842,0
565.07,569.364,577.418,555.522,589.211,539.176,573.314,554.251,546.451,556.932,560.023,580.791,533.351,579.131,600.262,587.904,538.86,554.125,557.683,579.934,1
598.541,597.075,592.77,582.249,612.289,576.188,600.733,579.764,573.25,583.439,595.089,609.259,553.424,600.251,617.348,604.671,570.064,588.616,584.77,615.611,0
610.925,598.265,610.926,592.235,622.455,592.649,619.045,596.247,586.765,589.739,602.773,619.242,550.53,609.954,636.154,622.691,592.384,605.749,598.655,622.135,0
610.599,607.532,598.402,592.946,614.572,580.537,600.306,587.049,582.591,575.303,594.997,605.378,551.302,600.311,626.725,605.645,576.457,588.396,578.246,612.818,0
500.363,512.579,509.968,486.703,517.856,488.868,506.12,495.218,482.868,488.789,500.809,515.727,462.029,508.286,525.973,509.311,472.02,495.626,489.403,509.346,1
499.553,501.619,501.932,474.01,516.54,491.813,505.618,498.63,481.103,482.797,495.138,515.019,455.282,503.373,520.161,494.94,474.243,492.597,492.238,505.684,1
525.896,530.893,528.52,516.717,534.923,512.982,534.434,517.379,513.953,519.224,526.663,536.587,494.063,527.871,549.259,528.457,504.928,524.288,512.077,538.152,1
441.976,456.484,446.036,436.554,456.702,419.361,437.506,432.609,423.525,434.144,440.366,441.365,424.8,441.861,458.707,447.926,418.67,438.064,418.981,447.259,0
610.528,613.007,604.846,597.301,609.44,589.339,618.545,597.024,583.516,593.873,600.555,618.961,566.73,600.496,640.324,610.092,588.472,603.423,596.862,614.956,0
555.179,548.724,543.164,532.032,555.381,529.948,543.886,538.255,531.517,527.382,534.559,553.664,507.002,550.764,570.911,553.786,522.766,533.814,526.591,550.851,1
545.459,551.438,558.447,524.089,558.67,539.967,563.008,545.211,538.879,541.433,537.844,562.598,515.461,552.543,573.716,557.999,515.738,545.928,535.82,547.72,0
631.647,633.14,638.957,615.326,655.848,605.57,627.314,618.254,603.427,617.311,629.974,641.757,571.81,634.34,667.942,642.792,614.85,621.622,614.79,649.651,0
534.827,548.833,536.855,522.275,550.796,522.075,545.131,535.334,527.503,529.933,526.71,547.883,512.494,539.384,553.687,548.748,504.177,536.276,530.196,547.307,0
562.806,567.692,561.609,557.128,573.609,542.276,570.632,552.398,545.262,545.603,557.967,577.013,520.925,558.971,593.389,573.55,542.685,566.286,548.038,577.717,0
541.706,549.152,543.638,536.429,560.054,517.474,556.686,529.997,528.066,535.762,540.017,552.758,509.95,549.165,564.482,560.6,517.836,539.989,528.907,557.49,0
573.096,571.204,581.988,554.74,578.752,558.439,580.165,571.67,552.511,553.711,561.564,590.169,527.15,574.731,595.83,580.69,547.513,567.875,564.691,580.989,1
528.117,525.214,529.608,515.795,537.079,501.052,534.098,515.483,509.343,509.998,515.035,530.26,492.437,526.796,553.488,534.03,498.003,509.874,515.206,535.46,1
601.922,625.195,618.399,601.209,623.022,597.531,618.944,605.545,588.244,606.05,609.735,628.116,569.643,611.81,645.254,620.704,579.433,610.741,594.767,618.292,0
566.546,569.347,560.715,546.913,570.348,547.885,561.156,551.174,544.084,547.338,556.871,565.885,524.34,563.54,581.907,564.778,533.836,556.352,545.838,568.447,0
512.311,523.457,519.27,504.132,525.741,508.266,523.611,515.483,502.352,500.724,509.536,533.46,482.777,516.276,542.637,519.515,486.37,512.503,506.431,521.461,1
512.84,519.493,516.88,502.024,521.583,486.141,518.25,501.905,494.983,503.341,504.058,520.856,482.751,514.734,534.577,524.075,490.007,501.355,489.475,518.772,0
559.123,564.489,564.871,555.671,580.112,542.419,574.326,552.096,547.872,556.132,553.854,578.295,524.475,581.443,580.204,576.268,538.343,565.506,547.111,578.89,0
521.026,525.313,516.913,507.658,522.592,508.167,522.032,511.711,502.921,515.95,511.499,535.232,486.024,520.452,533.769,529.08,491.215,512.273,508.879,525.212,0
641.483,648.047,652.718,630.507,658.489,628.097,656.854,647.387,626.1,635.013,637.086,673.053,605.909,649.285,669.633,655.55,619.833,635.025,633.711,657.237,1
555.584,555.024,549.474,538.719,560.318,538.518,555.475,546.882,533.995,530.111,545.08,567.821,514.996,552.987,576.579,557.435,520.136,547.14,552.068,557.657,1
534.079,528.42,528.437,526.822,544.51,514.267,554.883,524.708,518.893,516.665,522.918,548.574,498.05,537.588,556.389,542.985,508.704,527.677,519.543,540.837,0
482.897,486.526,494.639,468.725,496.018,468.933,495.138,476.993,473.363,476.252,480.673,489.254,454.435,494.343,505.852,497.706,459.672,481.738,475.403,485.394,1
516.399,523.048,520.37,509.535,528.617,498.253,523.846,504.022,511.492,509.59,508.214,525.122,492.229,522.09,535.163,533.925,491.89,518.6,504.803,530.73,1
602.529,621.758,624.126,589.614,623.779,604.666,625.991,605.917,586.963,606.873,606.318,625.407,574.715,618.797,648.792,626.288,571.923,604.013,595.098,612.449,0
652.563,652.336,656.072,635.571,663.512,633.704,663.302,640.419,623.811,634.507,642.146,657.419,605.048,649.281,681.896,662.303,615.436,644.86,638.586,664.244,0
550.549,553.153,559.602,542.412,562.634,539.094,570.216,544.633,532.297,543.818,554.499,563.695,516.096,557.54,579.383,562.968,519.626,549.539,544.111,565.465,0
567.997,562.571,560.977,551.006,569.52,540.146,562.372,542.934,545.422,545.997,550.551,571.312,522.274,567.222,581.405,578.466,533.64,561.737,544.463,567.352,1
505.238,502.587,515.305,491.12,520.265,496.748,518.649,507.531,485.232,492.381,498.243,531.316,469.516,514.519,531.636,514.374,485.23,496.991,503.308,514.299,1
655.776,664.372,659.762,642.485,667.983,633.914,661.479,635.071,645.232,636.946,645.168,662.601,612.238,665.003,673.222,668.467,620.065,657.581,631.442,665.723,0
482.373,490.219,478.414,467.489,485.562,464.797,487.811,471.182,462.909,472.998,474.147,485.375,456.984,479.759,501.04,484.944,450.678,482.278,472.549,486.523,1
546.556,550.552,556.927,530.793,558.433,523.078,553.256,529.861,541.147,537.707,539.304,553.032,512.266,555.698,557.914,562.487,522.412,548.249,526.332,556.807,1
620.46,617.811,614.933,598.01,623.319,591.373,614.298,605.621,598.736,597.749,598.547,629.904,570.417,611.561,645.03,616.741,579.103,605.948,596.205,622.425,0
500.506,506.638,507.796,482.089,511.202,488.12,501.938,493.493,480.068,490.346,493.042,505.944,458.536,504.896,520.013,503.704,480.137,496.921,483.912,505.336,0
517.578,522.435,527.899,506.116,527.872,505.2,526.357,507.667,505.289,504.481,512.641,531.047,484.982,524.128,536.086,534.021,488.054,518.454,507.168,527.833,0
611.754,607.461,600.962,582.318,615.983,589.621,612.975,598.105,581.326,587.303,597.89,618.502,553.798,605.793,631.109,609.784,574.882,594.621,593.368,607.527,1
552.725,559.821,553.485,537.644,568.874,537.335,560.765,540.978,537.169,549.434,549.154,559.522,515.783,553.431,577.242,562.21,526.458,548.799,537.743,561.242,0
561.66,560.463,546.15,534.926,549.704,523.987,541.834,523.06,525.91,537.331,541.149,539.81,515.306,546.165,569.569,557.271,515.301,548.334,523.015,549.685,1
499.3,511.4,512.721,496.487,519.699,497.666,505.325,496.631,488.01,488.178,506.303,516.66,466.673,513.45,532.23,511.932,479.518,504.099,494.818,515.434,1
531.685,538.962,532.921,518.272,544.667,512.535,536.479,525.899,517.162,523.806,528.621,540.192,504.429,535.073,554.936,535.843,510.37,530.01,518.01,541.061,0
545.231,553.46,549.66,530.272,568.079,522.528,555.391,536.163,534.076,542.127,541.538,560.893,513.74,553.892,571.381,555.12,517.626,544.15,532.839,553.852,0
634.575,628.291,626.974,611.117,636.631,619.707,632.456,620.995,610.908,614.406,622.97,639.178,590.761,626.774,661.661,635.741,602.663,623.066,609.103,629.296,1
575.812,593.505,598.278,574.847,607.429,567.778,583.215,580.872,565.635,569.843,583.154,602.845,537.843,595.787,620.194,605.178,569.142,575.861,563.823,599.619,0
575.779,578.53,573.409,562.641,577.304,554.572,581.273,561.455,557.258,560.979,561.017,583.009,538.845,574.152,598.08,579.151,542.763,565.639,555.303,577.231,1
587.826,602.79,600.159,576.154,616.139,578.673,599.295,589.222,592.695,577.66,598.754,599.452,557.911,604.621,625.609,602.413,569.408,594.243,584.224,606.905,0
548.795,561.388,548.75,530.357,564.943,525.171,558.896,532.667,538.865,537.044,532.9,562.816,521.957,554.566,567.133,566.419,519.272,548.946,528.427,549.364,0
602.002,607.459,601.842,597.976,602.665,582.868,604.215,586.284,579.594,577.162,600.507,605.693,555.553,605.372,630.447,598.828,574.159,587.497,581.408,611.107,1
610.285,610.868,597.055,580.458,614.007,591.614,610.774,600.657,578.737,589.82,601.182,613.09,553.547,602.52,638.592,601.643,577.317,595.89,589.82,607.257,1
482.323,486.065,479.776,466.036,485.331,462.093,479.502,474.575,467.526,468.919,471.984,488.879,446.664,478.095,499.379,485.335,455.178,470.691,464.104,482.691,1
611.437,625.117,629.003,607.976,636.785,598.106,633.683,611.286,601.803,612.668,614.301,631.275,586.873,624.837,635.204,628.64,582.608,627.334,601.06,633.467,0
551.588,564.628,563.366,538.826,568.532,539.052,560.562,540.369,531.032,549.106,553.223,564.652,524.201,563.403,571.182,568.748,520.421,554.416,532.853,564.028,0
502.175,496.85,495.061,479.468,501.502,478.433,506.214,489.557,485.155,485.583,481.462,509.551,465.689,499.523,517.127,511.703,471.524,496.185,486.631,499.538,0
552.147,556.585,559.027,531.62,565.657,533.692,559.616,545.078,542.851,540.346,538.119,562.366,512.619,556.051,577.981,559.629,518.309,547.237,535.544,552.096,0
515.304,516.186,514.925,493.357,522.632,499.91,514.092,499.802,490.999,499.366,507.535,522.505,466.683,511.583,534.429,522.044,487.147,506.896,497.246,518.446,0
577.059,582.156,595.676,567.1,598.178,568.375,584.507,569.541,564.257,562.519,571.799,592.29,540.634,585.809,607.98,594.005,561.203,575.345,562.71,591.55,0
566.231,559.783,563.385,547.77,571.086,539.057,563.628,551.096,543.496,537.172,558.998,569.604,514.04,557.006,586.473,562.9,541.629,557.371,544.096,563.448,1
513.367,517.119,522.362,496.788,524.172,507.121,526.553,520.371,499.84,504.748,506.047,534.882,470.48,516.174,538.697,517.143,485.983,502.859,506.241,514.718,1
556.964,555.875,559.39,534.18,578.03,541.753,562.869,551.7,546.777,551.596,549.589,574.222,515.968,563.733,584.905,573.025,537.315,550.116,553.434,569.346,1
518.909,526.343,519.359,504.891,531.137,501.264,518.33,499.022,497.584,504.347,509.919,519.662,483.597,516.677,542.439,519.369,490.273,507.229,500.249,526.704,0
537.831,552.075,541.302,523.215,552.115,524.341,541.484,531.564,515.564,523.586,528.962,548.03,502.579,540.76,563.637,545.872,506.489,532.181,526.145,544.892,0
566.778,573.244,572.261,545.545,582.391,549.601,573.579,555.449,555.887,554.516,561.354,576.54,531.603,571.246,594.535,583.509,538.065,569.355,549.41,576.192,0
538.254,565.568,561.908,539.827,568.666,540.318,545.686,538.745,531.596,530.648,547.998,558.813,511.662,551.577,572.294,560.349,507.456,549.807,522.774,557.551,0
557.092,568.005,562.805,543.114,570.815,551.903,574.413,561.306,542.67,543.361,551.932,581.87,518.087,566.943,589.176,564.419,527.98,553.55,553.865,562.642,1
608.491,626.105,609.01,599.357,627.309,594.503,606.098,595.108,595.438,589.955,604.731,620.465,568.229,608.084,635.541,623.615,579.411,609.94,594.954,616.0,0
568.341,569.158,575.525,555.865,584.224,551.619,577.017,564.294,545.142,553.456,556.957,588.009,533.0,578.127,600.972,586.26,547.78,561.931,555.942,581.226,1
509.529,515.383,514.629,502.222,523.408,491.888,512.298,495.228,499.539,496.806,505.439,518.395,475.106,510.895,532.911,524.317,490.748,509.38,489.707,521.068,0
489.856,491.602,494.494,469.282,500.204,484.637,493.642,493.781,470.241,473.693,481.266,500.493,455.129,486.095,515.406,486.102,473.479,489.273,476.961,490.161,0
552.884,569.503,568.195,540.121,572.552,551.346,567.621,554.977,532.949,550.24,552.414,579.705,522.68,563.892,587.683,562.019,515.902,546.625,537.81,562.803,0
533.732,540.379,538.69,512.565,544.512,515.741,546.861,533.002,524.742,527.962,523.683,546.818,503.089,542.581,559.19,546.489,518.223,534.338,526.86,544.679,1
621.046,624.415,617.147,604.846,624.018,588.306,621.311,600.053,602.066,598.986,607.543,625.337,582.035,611.805,647.969,624.277,590.898,614.615,602.03,624.914,0
648.135,667.286,649.065,645.273,670.712,623.627,661.458,631.601,628.797,634.665,637.142,661.425,611.654,659.267,681.876,661.072,616.825,649.74,643.546,667.295,0
561.577,564.021,564.897,541.591,575.154,538.607,569.086,544.32,548.904,552.712,546.961,573.572,530.84,568.385,567.432,577.02,522.577,554.403,535.865,565.582,0
438.456,440.583,443.822,428.5,443.745,415.927,439.363,419.083,418.505,429.012,429.849,440.73,413.939,445.056,454.378,457.151,411.966,428.305,416.415,441.926,0
599.961,603.679,596.304,569.564,608.832,584.881,603.502,593.901,586.49,586.08,587.559,613.985,557.494,605.234,620.304,608.909,567.292,593.434,585.875,602.414,1
562.716,572.071,566.088,560.835,575.068,549.06,571.45,551.626,550.862,550.802,563.463,572.792,527.071,562.111,587.659,569.693,542.674,568.025,550.543,576.385,0
589.068,585.903,586.014,563.304,595.753,570.411,596.154,572.916,571.028,570.539,573.977,603.649,548.028,595.598,606.124,607.397,549.61,580.733,573.563,589.735,1
560.52,560.473,562.497,532.011,569.566,539.916,572.433,556.727,549.123,551.783,547.211,576.669,519.194,561.254,573.897,569.369,535.271,552.345,551.133,561.968,1
540.447,549.586,539.882,526.032,547.692,522.351,539.928,530.421,516.672,518.199,532.835,546.793,492.702,536.651,565.955,541.5,514.22,531.538,514.873,538.675,1
506.992,510.677,509.641,487.828,514.487,487.565,513.893,503.838,499.766,491.317,491.096,518.866,473.933,509.592,529.305,515.775,485.323,506.514,499.056,512.735,0
519.203,526.433,527.005,498.127,540.005,516.114,532.026,525.203,510.907,507.337,514.667,550.194,482.915,531.555,544.501,523.639,499.975,523.059,517.363,528.346,1
477.426,488.422,486.131,461.164,493.041,471.253,491.958,477.195,470.996,475.814,474.035,494.691,453.416,489.212,496.905,491.366,456.645,476.574,473.548,485.602,0
639.552,649.94,644.181,616.298,651.383,617.046,638.949,625.378,603.535,629.268,622.64,642.945,598.749,645.381,664.984,649.464,593.919,624.122,616.916,643.42,0
523.404,523.838,528.629,516.285,527.983,506.869,533.408,514.078,516.824,507.432,515.654,531.496,486.895,518.026,552.372,529.359,504.08,518.536,512.058,531.314,1
584.078,607.351,598.327,577.47,608.649,574.486,589.048,582.783,569.492,581.277,583.839,613.784,547.38,598.621,609.473,598.302,555.549,588.991,569.883,605.513,1
497.453,500.918,495.485,477.812,502.68,478.746,499.545,484.134,475.886,484.571,487.864,501.433,459.588,496.056,519.744,501.268,467.2,489.412,486.694,501.123,0
662.834,666.984,659.653,642.535,680.193,634.073,674.677,647.893,639.633,649.314,652.525,666.843,631.156,678.496,679.173,678.594,616.683,660.233,638.219,664.335,0
580.577,586.791,575.721,550.913,581.557,548.268,587.426,565.847,565.957,565.971,562.169,584.488,550.262,578.689,596.968,595.545,542.336,574.573,565.766,581.792,1
632.865,624.906,630.667,612.554,631.549,606.12,632.255,606.607,614.582,607.878,616.365,636.965,580.236,633.459,650.178,643.507,593.737,622.327,607.26,629.211,1
587.488,591.542,585.844,569.825,600.713,566.489,588.337,576.2,573.006,566.075,578.117,600.02,540.783,589.895,619.536,594.433,562.813,575.323,569.409,587.683,1
538.59,544.503,546.066,533.542,548.792,524.774,537.807,530.797,530.048,523.223,533.631,553.247,490.862,537.199,561.483,547.599,521.345,534.206,522.592,549.197,0
548.587,552.036,549.526,534.988,557.184,527.055,551.214,536.503,527.939,529.513,536.129,553.749,517.36,550.11,571.935,553.045,520.898,548.204,537.42,555.153,1
494.902,502.904,502.915,482.1,505.283,482.46,504.02,487.685,490.291,488.099,490.728,508.0,463.192,500.956,517.625,502.05,476.863,489.01,482.467,499.784,0
540.975,550.823,551.033,527.209,565.907,536.944,550.805,547.885,531.07,531.058,545.111,569.156,505.317,554.354,574.005,552.69,525.698,545.551,542.846,567.435,1
607.539,619.173,614.084,598.752,625.864,601.942,615.212,605.261,594.229,602.095,613.121,628.489,569.378,615.557,638.703,615.8,588.192,607.564,597.486,631.22,1
523.672,545.073,540.56,504.762,550.778,530.609,547.076,546.599,521.324,527.219,529.663,550.305,503.829,540.095,556.178,536.143,505.804,531.236,523.876,535.897,1
591.982,596.004,598.56,575.187,603.021,565.934,598.655,582.735,573.865,579.639,584.423,597.284,554.913,593.204,620.866,603.438,568.612,584.29,577.293,602.055,0
506.812,508.171,498.279,487.231,510.652,484.087,508.206,496.11,480.288,488.764,493.132,511.711,465.045,501.385,530.062,506.194,477.211,489.934,493.964,506.834,1
541.817,541.487,534.013,518.684,537.236,514.425,545.69,527.977,515.209,523.877,518.37,540.994,506.936,530.733,563.197,542.39,509.386,527.318,522.188,535.694,0
474.704,483.473,480.07,461.591,489.861,457.156,480.527,463.403,459.448,461.804,472.189,484.527,440.936,479.51,495.491,482.354,452.606,473.307,462.488,481.158,0
534.064,536.744,531.283,516.92,536.789,506.371,546.224,514.729,518.603,526.608,519.87,537.027,502.959,535.62,550.145,543.664,512.322,533.906,513.014,533.11,1
579.953,590.398,594.609,565.928,610.058,568.279,597.091,569.437,565.994,577.759,579.759,602.241,549.615,598.684,607.156,605.574,555.486,580.63,568.329,605.04,0
511.344,516.675,522.741,491.593,523.318,500.443,513.904,497.269,503.723,496.352,501.02,525.111,471.307,520.176,526.716,523.131,492.059,511.484,489.761,511.012,0
523.031,519.846,523.796,503.708,531.308,503.973,534.851,510.972,502.144,508.268,508.466,537.651,490.073,523.937,544.787,533.553,494.842,507.535,509.784,522.204,1
578.549,587.783,581.313,564.365,593.928,563.475,593.075,572.963,561.389,570.127,577.439,596.15,536.918,581.471,610.494,594.291,556.055,580.7,569.999,591.734,0
541.986,552.629,548.751,535.229,557.91,525.382,556.425,532.442,531.976,537.023,545.389,557.435,512.475,547.125,568.06,553.764,524.459,545.403,530.392,555.707,1
537.611,538.083,552.965,531.874,554.077,531.492,549.108,540.235,525.353,526.143,534.819,561.15,509.623,545.196,570.25,551.937,514.422,530.203,533.336,550.124,1
549.544,547.897,564.661,532.165,564.996,533.195,556.35,536.646,530.797,534.742,540.537,561.502,513.41,557.407,570.887,567.346,520.562,550.899,536.596,559.219,1
597.958,597.118,597.865,563.958,608.634,572.509,603.576,583.641,587.2,582.966,580.452,600.126,552.663,596.431,609.012,603.634,557.308,590.703,577.444,588.708,0
519.764,531.97,525.529,511.903,541.671,509.611,535.359,518.923,507.811,513.265,514.135,548.72,495.235,531.282,558.303,531.974,498.703,521.381,519.631,532.596,1
561.989,563.78,563.883,546.822,568.602,539.728,572.864,554.386,544.858,550.219,549.428,571.394,533.472,562.833,590.693,571.07,539.532,558.77,551.827,563.622,1
519.62,519.343,525.639,513.291,535.811,498.123,526.253,505.387,508.479,502.804,503.987,529.699,477.697,530.159,539.374,528.817,495.638,511.273,512.843,527.927,0
502.127,518.095,515.518,501.312,520.17,496.37,525.425,510.274,498.283,505.482,501.188,514.884,486.847,521.143,544.802,524.805,492.625,506.717,497.108,511.742,1
641.007,633.622,635.427,622.285,641.849,611.378,649.631,623.22,616.809,615.012,624.0,643.063,596.08,636.073,660.022,639.172,609.772,628.282,613.012,640.098,1
670.003,669.541,677.423,651.523,687.778,641.935,677.942,643.639,637.781,651.902,655.614,668.737,626.696,661.961,689.082,673.483,634.442,666.881,643.222,674.528,0
543.014,553.607,546.173,532.255,563.816,526.318,539.55,535.141,523.239,533.705,538.468,557.384,502.114,545.601,572.079,552.667,528.418,540.849,527.98,560.058,0
539.967,543.596,542.157,522.801,553.016,532.452,555.576,540.076,526.812,532.095,538.842,561.109,505.661,550.199,561.754,553.894,512.035,539.181,530.121,549.359,1
508.62,509.052,510.901,488.811,517.861,498.817,512.065,502.32,486.793,497.361,502.954,523.371,470.184,509.481,525.497,509.15,481.678,499.241,497.733,515.633,1
522.927,527.664,536.701,519.862,541.042,528.894,538.569,523.537,510.927,517.62,533.859,548.149,481.439,531.308,562.826,533.623,504.65,519.662,522.268,543.334,0
556.973,548.752,556.664,531.632,562.964,539.701,564.709,550.054,535.827,530.564,551.786,565.36,505.431,562.822,579.65,559.89,528.447,540.372,542.909,562.751,1
526.331,521.991,515.412,495.521,525.778,495.095,522.225,513.223,507.576,510.867,503.638,530.052,488.326,518.297,539.784,524.299,492.297,516.283,506.505,518.264,1
532.996,542.844,535.741,528.631,546.053,510.175,541.602,522.422,519.588,521.942,531.463,545.618,497.834,539.01,565.888,543.475,515.783,525.5,517.463,542.51,1
488.799,504.202,501.915,479.71,511.046,475.32,499.488,485.407,480.087,487.161,487.733,508.025,464.45,500.221,516.19,507.032,470.004,498.996,484.953,506.194,1
626.209,628.037,620.406,616.485,634.764,591.918,622.829,596.842,605.313,606.771,612.438,619.371,584.343,623.63,645.0,638.203,588.575,612.083,596.122,630.614,0
503.175,521.565,512.988,504.763,514.746,487.398,512.54,496.654,494.011,492.109,498.106,503.484,484.083,509.27,528.255,509.261,475.665,501.466,484.898,509.828,1
514.998,514.917,512.821,493.864,522.56,493.176,520.497,505.821,497.414,500.739,501.795,522.726,477.847,514.564,538.441,522.332,481.111,495.625,501.864,511.74,1
531.05,534.382,536.494,512.832,553.551,514.808,540.642,519.494,524.273,517.966,523.287,539.143,508.049,549.637,547.78,541.818,494.271,533.145,516.794,540.663,0
610.733,627.317,622.147,609.455,637.129,588.134,628.324,608.938,599.997,607.097,608.684,624.201,595.205,629.057,644.032,638.518,590.577,620.786,602.392,632.178,0
