f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,label
18.063,19.59,21.716,19.067,21.468,14.374,11.605,19.454,20.984,4.027,8.091,10.222,24.255,16.114,18.29,13.317,13.0,22.255,10.911,22.188,0
23.988,19.098,20.515,20.068,16.811,14.511,16.578,25.227,31.196,3.022,4.672,4.863,17.149,24.89,16.819,17.544,18.743,20.417,3.968,25.142,1
19.324,19.501,20.136,20.656,15.268,12.374,12.759,19.761,23.245,4.026,6.687,7.811,17.927,19.072,16.679,14.484,13.809,18.601,6.878,22.681,1
23.066,19.429,19.141,14.011,11.889,13.62,16.232,20.52,20.252,6.043,10.689,10.537,16.976,18.351,21.047,15.813,15.868,21.833,10.907,14.582,0
15.469,17.039,17.522,15.177,12.245,11.362,12.673,19.984,17.974,3.036,6.823,8.69,15.635,16.601,17.202,12.377,12.933,18.715,7.899,13.164,1
20.779,19.201,19.702,18.111,13.949,12.841,12.961,21.333,21.414,4.034,6.826,7.924,16.342,22.405,15.922,16.467,16.73,20.214,7.025,19.421,1
22.74,15.814,17.074,18.362,15.587,17.455,12.239,21.726,24.356,4.041,8.676,9.172,17.681,21.597,18.508,15.486,17.858,21.237,11.014,19.593,0
18.532,17.735,19.984,18.203,15.65,12.392,10.198,20.743,25.233,4.037,4.127,5.75,19.053,21.07,16.52,14.66,13.882,21.662,5.816,24.478,1
21.132,20.514,19.84,19.052,15.59,13.759,13.899,22.437,22.372,6.023,6.16,7.951,17.922,20.466,19.511,13.76,15.876,23.164,6.077,19.006,0
20.934,20.532,24.573,19.093,17.934,16.137,10.383,19.149,23.374,3.014,4.671,6.565,18.217,22.133,16.939,13.817,13.877,20.299,3.997,19.905,1
19.557,18.244,17.998,15.712,14.501,13.122,12.769,18.399,17.118,4.018,5.003,8.772,19.504,18.608,18.822,12.758,11.938,20.852,5.947,18.399,0
22.62,18.279,19.368,17.003,16.63,16.028,13.994,24.17,23.39,3.026,4.839,5.66,16.693,25.32,17.411,19.469,17.734,23.236,3.968,23.589,1
20.179,16.851,19.205,18.072,14.936,12.178,11.618,20.963,22.248,4.025,6.848,5.819,18.03,19.145,17.423,15.654,16.72,20.458,6.266,20.155,1
21.277,21.448,19.526,15.218,14.548,11.82,16.841,17.749,16.274,7.046,9.703,10.463,17.325,19.453,20.48,12.98,11.933,21.83,10.269,17.717,0
20.244,20.118,21.037,15.75,13.031,11.557,15.283,18.406,18.256,5.017,6.686,6.538,15.485,17.193,18.336,12.654,12.874,19.862,5.052,16.73,1
21.044,19.979,22.913,17.893,15.125,14.967,16.166,21.661,22.371,5.026,4.801,7.518,18.153,22.874,17.764,17.307,14.806,21.868,4.987,19.449,1
17.325,15.3,15.331,11.959,8.798,13.648,9.976,19.898,21.245,3.007,5.001,4.891,13.319,21.771,17.143,15.648,13.809,19.152,3.999,17.482,1
20.956,20.192,22.935,20.603,17.867,13.358,16.251,23.008,21.137,3.014,6.128,5.546,21.749,22.09,17.456,16.309,15.802,23.485,5.993,19.962,1
20.894,16.537,17.808,12.519,10.283,15.076,13.852,19.947,26.257,3.021,3.795,4.444,15.21,23.737,18.028,15.548,15.886,18.986,3.968,21.965,1
20.155,17.697,19.199,13.509,12.386,16.604,13.627,22.887,21.219,8.036,8.013,9.603,15.604,23.373,22.226,18.529,15.744,21.282,11.041,18.084,0
21.597,18.894,19.549,14.429,10.138,15.239,14.45,20.57,19.105,5.058,6.869,9.156,17.812,21.817,18.729,18.409,13.801,20.994,11.726,15.756,0
17.721,20.072,18.823,15.985,13.862,11.716,15.069,14.766,15.944,9.036,11.009,10.141,17.326,17.167,22.538,11.319,9.864,17.928,11.953,15.873,0
26.592,16.84,21.239,11.337,10.001,13.246,17.321,26.517,23.513,5.033,5.688,7.882,16.342,21.905,15.608,17.103,19.731,25.135,7.089,14.446,0
20.576,18.098,19.403,20.639,17.905,13.596,9.825,21.226,25.131,4.016,5.639,5.45,21.208,21.926,17.054,16.646,13.938,20.118,4.086,25.686,1
18.786,14.036,14.646,17.085,15.425,12.4,12.149,18.936,20.275,3.024,5.138,4.809,18.518,19.044,11.718,13.649,13.862,19.431,3.993,21.651,1
17.454,15.718,17.066,17.526,12.041,14.694,8.772,20.147,22.262,1.014,2.855,3.701,12.852,21.671,14.848,16.643,13.81,19.028,3.003,22.299,1
23.097,25.175,23.392,19.763,15.724,15.327,13.863,22.261,24.082,4.059,6.991,10.654,17.774,20.938,18.074,16.756,16.731,26.875,8.735,22.575,0
20.932,17.759,17.547,17.45,14.437,15.111,10.939,22.533,27.237,5.035,5.013,7.396,15.273,22.634,17.72,16.498,16.881,20.541,8.02,26.318,1
19.846,20.518,19.805,15.909,14.494,12.671,14.101,19.497,20.228,5.027,7.687,8.439,17.388,21.894,20.129,13.822,11.941,22.041,8.16,16.863,1
24.449,16.216,17.794,17.587,18.971,14.654,14.73,23.138,17.679,7.04,8.87,8.12,14.362,22.141,17.985,17.815,15.809,26.729,6.473,17.649,0
13.761,18.494,18.242,14.11,12.068,8.08,14.46,16.092,16.278,5.044,7.698,8.641,16.271,13.025,19.297,9.524,9.939,17.464,7.551,15.466,0
19.648,17.875,18.256,16.933,14.378,10.214,14.147,19.026,18.282,4.039,5.133,7.097,18.463,18.193,16.357,12.834,12.883,17.41,5.902,16.799,1
19.906,21.98,19.318,16.074,14.768,19.441,13.056,23.815,23.539,9.06,10.697,12.447,18.101,22.905,22.184,21.151,19.88,19.825,11.176,15.558,0
20.357,19.174,18.879,17.824,15.343,13.721,12.318,20.764,26.142,6.036,8.981,8.81,16.716,21.294,16.541,15.254,14.8,18.826,10.901,25.457,1
17.986,17.842,19.774,9.235,7.504,10.873,14.344,16.999,16.95,7.043,9.975,11.1,12.4,13.871,19.453,10.817,11.8,17.413,13.329,11.313,0
14.688,19.954,20.819,16.763,14.539,8.17,12.167,11.27,18.957,5.036,8.008,8.402,19.632,12.734,15.874,6.987,8.857,14.603,7.32,17.702,0
18.699,20.753,18.68,18.137,13.72,10.956,12.924,15.483,20.09,3.015,6.643,5.821,18.928,17.606,16.148,11.595,9.883,16.635,4.948,18.958,1
14.608,17.015,15.55,10.808,8.558,10.408,13.714,16.566,14.125,5.016,8.138,8.303,11.835,16.369,14.924,12.487,10.878,17.896,8.06,12.363,0
20.823,15.224,22.656,18.837,17.374,13.675,12.263,21.108,28.206,5.037,5.012,6.455,15.881,23.175,15.289,16.041,16.739,20.979,6.816,21.763,1
17.212,19.815,16.856,15.129,12.317,11.903,15.188,22.413,20.393,5.045,8.229,11.051,16.015,17.546,19.235,14.201,14.866,23.273,8.002,18.076,0
23.43,22.56,19.403,17.553,12.95,12.621,15.227,23.091,21.237,5.041,8.646,8.37,16.843,17.772,18.317,14.429,14.803,23.164,7.074,15.982,0
15.545,20.406,17.449,21.046,18.671,9.759,15.468,14.061,15.981,5.045,9.1,12.384,20.139,13.847,19.442,8.758,10.012,17.286,12.785,17.753,0
19.771,16.535,18.75,15.595,12.905,12.837,14.799,19.337,21.258,4.015,6.633,5.922,13.55,20.642,16.085,15.526,14.736,18.894,5.003,18.772,1
19.965,20.868,19.47,14.008,12.568,10.552,15.952,15.235,19.098,7.041,10.853,12.06,19.117,14.841,16.031,10.81,11.868,20.203,11.814,16.241,0
24.892,22.505,22.177,21.165,19.04,16.159,16.748,25.37,31.233,3.019,5.012,6.282,21.382,24.907,17.999,18.489,19.809,21.944,4.113,26.787,1
14.213,15.327,16.85,14.412,12.326,10.354,12.811,14.716,16.099,3.017,6.805,6.953,14.624,16.634,15.891,10.707,8.939,18.189,5.019,18.225,1
27.54,19.048,21.754,18.924,15.799,18.388,12.548,23.875,28.067,2.028,5.636,6.006,18.026,26.217,17.935,21.014,17.745,22.032,3.174,23.369,1
21.034,19.645,22.27,14.765,13.99,12.062,16.37,24.895,27.232,7.01,7.039,7.768,18.478,17.894,14.633,15.433,16.871,25.766,6.321,23.357,0
22.344,14.091,17.253,19.384,15.738,12.321,11.409,21.254,21.244,3.027,4.677,5.377,16.919,21.794,11.256,16.742,16.655,17.649,3.968,19.521,1
21.846,19.841,19.857,15.558,15.807,15.268,13.884,22.173,21.244,6.023,6.126,7.875,18.103,23.211,18.328,16.588,14.857,25.721,5.809,17.965,0
17.624,20.566,20.4,14.807,13.398,12.157,16.089,23.875,19.355,5.027,10.627,10.821,18.048,17.642,22.154,13.777,16.799,21.549,8.987,19.447,0
19.417,23.787,21.824,15.438,13.524,15.12,12.8,20.346,19.274,4.031,5.853,8.195,17.652,20.95,21.535,14.708,13.868,21.644,6.413,16.963,0
18.602,21.952,19.996,18.66,14.895,15.862,12.724,18.976,25.058,3.029,7.809,5.45,17.926,24.299,18.336,14.982,12.881,21.462,5.905,24.931,1
23.896,16.873,22.598,18.886,18.936,16.961,12.845,23.27,25.363,4.067,4.022,6.676,15.297,26.044,15.625,18.639,16.739,22.648,8.631,20.492,1
19.2,17.576,20.797,16.099,12.725,12.981,15.995,19.965,19.955,5.03,7.808,7.781,14.416,21.656,18.384,15.644,12.811,21.437,5.081,18.679,1
22.199,20.994,21.337,18.822,16.627,12.564,15.512,18.434,27.08,3.018,5.697,8.653,20.156,20.881,21.395,11.828,11.884,20.462,5.815,23.019,0
21.438,17.396,22.975,16.505,14.781,13.431,12.403,20.974,29.232,2.037,3.521,5.791,17.487,21.318,14.895,16.312,17.803,18.912,4.12,22.943,1
22.764,16.979,20.153,14.029,12.077,15.704,14.137,22.651,25.095,5.027,6.857,7.833,17.781,22.358,16.389,18.479,15.811,21.954,8.362,20.874,0
20.593,19.514,21.849,16.456,15.352,13.111,12.312,21.271,23.24,3.011,6.519,7.2,18.083,20.845,18.064,15.377,14.871,21.051,4.937,20.932,1
20.771,20.041,17.53,17.401,15.985,11.676,13.853,21.055,21.961,5.021,5.172,7.305,16.423,18.401,16.681,14.471,15.793,19.028,6.943,22.366,0
22.843,20.513,18.926,19.53,19.369,13.071,15.656,24.188,24.255,6.062,6.022,8.523,21.315,21.523,15.586,17.586,18.724,23.382,9.75,24.29,1
24.126,17.088,20.017,19.835,17.528,14.334,12.337,26.825,28.256,4.037,7.089,7.657,18.358,23.29,17.239,19.255,21.727,22.019,7.031,23.453,1
23.544,17.703,20.739,17.618,14.365,14.938,10.685,23.401,26.398,3.01,4.675,5.24,14.578,22.435,15.71,16.816,18.735,21.645,4.001,22.024,1
22.131,18.572,19.444,17.337,13.551,15.513,12.698,25.32,27.359,6.027,6.011,7.646,15.225,22.974,16.699,18.374,19.739,20.665,6.335,19.834,1
25.064,15.828,18.495,11.688,10.856,16.44,15.127,26.852,25.408,4.013,5.128,7.388,12.545,23.654,17.778,19.601,22.797,25.089,6.001,18.154,1
20.901,26.581,20.854,15.723,13.003,14.282,11.689,19.219,19.999,10.053,11.738,10.95,18.879,17.929,24.524,12.88,13.868,20.446,10.582,19.897,0
24.247,20.762,23.678,18.74,13.937,15.482,15.961,23.434,24.262,6.043,6.514,7.484,20.021,22.545,20.255,15.644,15.804,24.993,7.388,22.068,0
21.987,20.995,22.667,20.452,16.36,14.961,10.688,21.738,24.263,4.009,4.511,4.932,22.313,22.961,17.685,16.491,14.884,19.32,4.06,22.995,1
18.895,13.702,17.872,15.585,12.022,15.166,10.852,18.965,22.256,3.01,4.133,4.656,13.169,22.28,14.001,16.643,13.809,20.256,3.111,21.16,1
19.615,16.803,17.434,18.836,16.253,14.063,10.385,21.402,23.286,4.024,4.26,6.657,18.041,20.655,17.148,16.424,16.8,18.884,5.945,22.536,1
23.778,16.663,17.938,18.851,21.263,13.466,12.54,22.004,20.976,4.031,4.029,6.888,16.895,20.658,13.538,15.706,15.797,19.457,4.959,22.639,1
23.907,24.236,20.85,17.469,14.511,17.273,18.453,26.596,25.382,7.051,8.853,12.956,21.051,26.837,21.681,19.456,17.859,28.086,12.901,23.472,0
22.139,20.759,17.276,11.045,11.109,13.394,15.229,18.529,20.12,7.038,9.866,6.625,13.882,19.561,21.024,13.88,13.946,19.652,7.872,17.28,0
25.959,23.593,26.776,21.415,16.616,16.784,19.859,25.509,33.214,9.04,8.878,9.073,19.504,27.171,23.602,18.313,18.806,25.822,8.847,27.947,1
16.355,20.962,16.166,14.301,12.895,13.982,13.935,16.925,21.22,8.067,11.189,13.744,14.3,20.454,20.571,13.822,12.879,17.949,17.089,14.735,0
14.107,20.201,20.974,19.853,17.927,8.063,10.591,13.645,18.086,2.018,4.35,5.655,15.784,15.135,14.948,8.763,8.856,13.075,3.112,16.782,0
20.377,18.002,23.765,19.464,14.971,14.91,11.961,21.796,27.214,5.038,5.126,6.506,17.07,23.469,19.522,15.878,15.82,21.116,6.166,21.707,1
16.385,19.495,17.261,13.908,14.377,9.789,15.532,17.541,22.237,3.03,4.965,9.013,16.439,15.073,15.847,12.416,11.794,18.419,5.991,18.608,0
18.861,17.59,22.872,16.473,16.106,12.729,13.245,20.437,25.093,3.041,6.801,6.903,17.808,21.679,19.058,16.464,14.8,20.695,6.038,17.243,1
22.94,18.299,21.643,22.485,16.161,14.346,11.535,24.453,30.936,7.019,11.947,8.728,18.608,25.72,18.998,17.883,17.798,22.755,9.147,24.351,1
23.292,21.088,22.874,20.432,17.413,13.741,16.344,22.508,29.237,8.051,7.875,9.0,23.158,21.571,17.736,15.658,15.87,21.843,9.723,27.468,1
17.284,12.585,15.832,8.522,7.317,14.277,12.353,18.025,16.101,3.027,5.137,5.866,11.541,20.113,14.542,14.765,13.872,18.369,4.935,12.526,1
22.111,20.031,17.205,11.483,8.952,13.948,13.459,19.845,20.384,8.029,12.927,10.666,12.18,21.444,21.763,15.715,16.868,18.898,11.805,14.618,0
17.215,15.16,12.87,10.055,8.134,10.824,11.902,17.388,17.271,6.049,9.682,9.099,10.829,16.964,18.168,12.92,14.866,18.36,11.217,12.636,0
15.445,9.81,16.644,7.647,6.768,15.702,11.582,15.984,20.967,3.026,4.808,5.139,11.91,19.512,12.803,13.602,12.943,16.733,4.935,16.127,0
17.339,17.295,16.673,16.382,15.12,11.381,13.262,15.959,17.959,7.044,6.896,8.366,14.258,14.062,15.155,11.377,10.799,18.551,9.243,14.216,0
21.23,18.019,18.634,21.933,20.073,13.312,11.521,19.332,21.979,5.044,4.873,6.823,18.779,19.146,15.623,14.433,13.873,15.931,5.816,26.705,1
20.205,16.196,21.725,18.197,17.451,12.571,15.14,21.711,24.234,3.012,6.808,6.693,15.254,20.724,18.154,15.646,15.735,19.696,5.229,19.81,1
25.009,21.683,23.228,21.541,19.776,18.0,15.719,23.594,24.943,5.032,6.641,9.978,16.843,26.95,22.573,18.854,17.666,24.325,9.1,26.294,1
18.608,17.951,19.719,17.813,15.69,11.6,10.352,18.438,19.105,3.015,4.005,5.612,18.065,18.57,14.577,14.416,13.797,17.983,3.343,17.894,1
21.422,16.212,15.85,16.969,15.435,15.606,10.562,23.12,22.412,5.008,5.26,6.502,13.337,22.054,12.218,17.765,16.805,21.042,5.816,24.425,1
20.59,18.016,19.798,17.25,18.761,12.95,12.392,21.274,27.057,4.01,7.683,5.481,18.903,20.987,15.603,16.531,16.94,18.131,3.991,22.522,1
24.002,21.497,23.293,20.655,17.479,15.116,13.716,22.357,23.095,3.019,5.687,7.351,18.015,19.424,20.467,16.652,16.804,22.842,4.92,22.43,0
23.725,17.745,18.912,9.142,7.145,16.903,18.824,25.923,23.222,5.039,9.516,8.444,12.736,27.028,21.185,20.699,17.745,23.071,9.836,15.521,0
20.05,19.672,23.8,16.182,13.316,12.537,15.38,17.719,25.111,7.062,7.842,11.047,17.8,19.71,17.83,13.426,12.864,19.693,10.155,20.277,0
20.892,19.93,21.957,18.049,17.217,15.117,17.533,21.725,28.94,5.043,7.282,8.522,17.601,22.052,20.788,15.657,13.952,22.752,9.893,25.557,0
23.133,23.128,21.313,16.853,14.148,15.429,16.983,23.032,20.08,8.051,10.575,8.474,18.734,22.098,21.432,17.751,14.805,26.479,8.502,16.678,0
15.158,15.36,12.7,14.238,9.588,12.65,10.146,13.153,14.968,4.037,7.11,7.926,12.556,16.627,15.625,11.93,9.875,14.217,8.113,15.079,0
23.312,19.838,23.694,19.013,15.067,16.711,10.721,25.338,28.354,4.025,4.292,5.23,18.208,26.24,20.684,18.603,17.823,23.361,4.116,23.0,1
19.945,19.392,17.865,15.058,12.556,11.307,14.235,20.878,19.4,5.042,7.952,9.582,17.873,17.547,19.365,14.418,15.945,19.6,10.834,15.496,0
21.195,16.851,21.968,12.068,7.266,17.927,22.408,23.743,23.377,5.06,5.024,8.781,14.203,27.011,18.061,18.645,15.808,27.734,9.805,22.163,0
20.719,19.409,18.084,12.503,10.943,15.845,15.269,21.012,20.412,6.034,11.349,13.054,11.9,24.053,21.429,17.04,13.819,22.623,10.162,18.065,0
17.81,17.817,17.3,18.584,18.366,11.775,8.578,16.713,20.959,4.012,9.647,6.195,20.259,18.988,13.722,12.596,11.873,17.115,5.056,23.722,1
22.177,19.097,19.701,23.762,20.157,14.882,8.205,22.203,31.243,4.036,5.361,6.266,18.755,23.191,14.824,18.3,15.807,18.596,5.935,30.668,1
21.248,16.429,18.111,20.593,17.165,15.175,11.178,22.497,24.234,2.021,3.689,4.995,16.602,23.35,13.939,16.816,16.737,19.085,3.12,20.414,1
17.508,16.524,17.461,18.154,13.336,12.534,9.443,18.257,21.262,2.02,4.671,5.052,14.545,20.598,14.125,13.653,13.806,18.304,2.908,20.669,1
21.69,20.508,23.173,13.249,10.221,17.704,16.811,22.33,22.236,5.057,9.089,8.847,16.771,22.092,22.585,17.588,16.869,22.828,7.066,16.587,0
18.117,20.601,20.3,15.722,13.359,12.881,15.226,18.387,20.959,9.032,4.519,6.878,18.64,20.058,17.402,14.242,12.865,18.757,8.991,19.366,0
22.331,20.254,22.811,22.214,17.949,15.605,12.188,22.084,31.199,2.009,4.517,5.098,16.196,23.277,20.36,15.778,15.823,21.181,3.048,26.355,1
17.367,18.916,17.971,17.12,13.117,9.333,13.671,18.926,17.967,4.029,5.014,6.354,15.217,14.752,15.867,11.2,11.86,16.251,4.455,17.409,1
18.261,14.678,16.819,14.409,11.15,10.025,13.06,17.388,17.257,4.038,8.52,7.441,13.486,17.946,16.547,13.64,11.867,19.071,5.841,16.567,1
18.929,19.239,22.091,18.332,16.422,13.152,12.475,20.286,25.218,3.045,6.003,7.327,17.326,22.488,17.844,14.859,12.82,21.48,4.817,23.846,1
20.745,23.378,18.503,12.048,12.104,16.526,15.903,23.028,20.262,5.043,5.185,9.109,15.727,20.842,19.125,17.265,14.945,22.702,7.164,16.193,0
18.712,22.813,20.393,16.463,16.442,8.035,12.379,15.254,16.916,6.039,8.15,10.406,18.883,15.371,18.902,10.65,12.857,16.868,11.807,17.419,0
22.318,14.704,19.402,17.203,14.354,15.507,13.34,24.635,26.502,4.036,4.012,5.294,15.208,23.246,13.785,18.59,18.732,22.297,5.816,21.226,1
22.119,19.867,22.16,24.982,24.927,14.053,11.738,21.328,36.078,5.01,5.008,6.471,19.346,24.471,17.453,14.75,15.873,20.807,6.06,34.852,1
16.112,21.039,20.963,15.351,13.075,10.235,18.262,17.163,17.23,4.045,6.523,8.814,19.589,16.587,19.147,10.662,8.955,21.347,6.368,16.907,0
16.794,16.835,18.338,15.265,13.841,11.161,13.908,17.745,18.124,2.018,4.843,6.37,16.986,19.487,14.329,13.815,11.809,18.908,4.089,16.568,1
16.292,20.879,17.564,17.298,14.649,11.66,13.987,20.631,17.114,5.028,8.685,10.05,16.342,15.775,18.214,12.6,11.872,19.95,9.137,16.489,0
20.447,20.205,18.176,13.817,14.867,14.333,13.055,20.845,24.255,5.016,9.81,7.255,13.468,22.19,20.893,16.37,14.868,23.761,5.814,22.73,0
18.829,20.229,17.907,14.508,12.129,11.48,13.09,18.897,21.129,11.05,13.568,13.378,14.339,17.119,20.348,14.586,14.797,18.249,11.608,16.883,0
19.629,18.428,17.414,15.5,11.774,11.662,16.515,19.212,21.112,4.014,7.763,9.815,15.243,16.642,16.97,15.59,14.799,19.634,9.1,15.759,0
22.472,16.021,15.077,9.812,8.581,13.082,13.599,23.174,18.39,4.041,7.141,8.612,8.0,18.243,17.988,18.292,19.709,18.992,7.958,10.525,0
26.058,20.004,18.562,23.308,18.903,14.434,11.807,24.328,29.269,3.018,4.352,4.694,21.965,23.277,14.638,17.858,20.796,20.76,5.841,30.298,1
19.937,18.314,18.492,17.962,14.629,14.742,10.574,22.285,25.096,5.013,8.793,7.276,21.203,23.265,17.315,17.478,15.807,21.546,5.973,21.655,1
19.562,15.417,18.906,17.148,14.423,13.005,14.053,19.834,20.977,3.03,5.675,6.766,13.462,19.695,15.737,13.939,13.876,19.683,5.937,21.524,1
22.988,18.974,20.289,21.012,17.525,13.697,12.479,21.629,30.225,2.04,4.145,5.056,18.475,20.376,17.19,17.301,16.803,20.41,5.904,26.523,1
16.184,14.923,18.77,16.815,15.781,10.628,11.751,16.431,17.952,3.029,4.852,5.492,15.983,18.526,13.362,12.148,11.925,17.483,4.019,17.638,1
20.923,18.284,19.493,19.806,17.652,15.102,11.565,21.941,25.117,4.048,4.836,6.326,21.215,23.068,16.055,17.479,15.809,22.186,6.902,25.02,1
21.496,14.102,19.629,16.256,15.484,13.578,13.289,23.239,21.978,5.022,6.094,7.51,14.707,19.234,17.623,16.666,15.66,24.091,7.958,21.947,0
20.153,20.674,20.014,17.592,16.886,14.606,10.912,20.852,23.144,3.013,4.644,5.648,16.968,19.384,14.162,16.958,16.731,18.086,3.086,19.183,1
13.426,19.748,20.081,15.304,14.229,14.711,11.653,13.696,19.11,4.014,5.002,8.275,15.409,19.15,17.079,11.428,8.869,16.634,5.087,18.118,1
16.636,15.205,17.5,11.519,7.675,12.043,14.539,18.194,19.108,6.041,7.14,8.07,8.334,17.733,16.831,13.423,12.87,17.892,8.284,15.136,0
22.968,20.64,18.89,15.59,13.228,11.993,14.157,16.554,16.256,7.042,11.54,8.887,13.38,18.58,22.638,11.162,13.803,20.4,9.329,18.157,0
19.053,20.165,20.75,16.815,15.494,13.445,11.127,19.144,17.969,3.041,6.138,6.471,15.448,20.636,21.765,15.469,11.801,19.037,6.839,16.977,1
18.81,20.613,24.348,16.762,15.318,12.314,18.623,19.047,23.958,7.05,6.959,10.643,15.124,18.087,19.202,13.456,13.961,20.963,9.808,17.97,0
14.198,19.643,17.502,17.711,15.636,10.136,11.634,13.071,13.281,4.029,5.837,9.87,19.742,13.553,16.024,10.645,12.853,16.71,6.249,14.837,0
21.016,21.794,21.163,16.354,12.016,16.487,17.733,21.574,24.099,6.008,5.843,9.545,16.982,25.105,18.267,17.419,14.873,25.013,7.793,19.681,0
17.878,15.729,19.9,17.539,15.22,15.549,15.228,17.853,24.253,5.047,6.858,9.917,16.91,19.973,16.07,15.325,14.951,16.053,10.691,17.493,0
23.82,18.392,24.328,18.106,17.214,13.239,14.023,22.505,29.23,5.044,6.034,7.086,16.409,21.783,18.706,16.534,17.74,19.407,5.022,20.391,1
22.023,21.283,21.927,16.801,14.059,15.251,16.338,20.625,20.112,5.048,6.697,9.861,17.909,19.322,22.018,16.593,12.947,21.199,9.089,17.137,0
24.93,15.252,18.471,18.986,22.034,11.995,13.766,24.054,23.398,3.016,6.52,7.015,19.969,23.389,15.021,17.848,19.653,19.371,3.992,23.889,1
20.771,16.032,16.753,16.015,13.988,15.361,8.561,22.455,26.251,4.035,4.011,5.528,17.782,23.036,13.917,17.484,16.808,19.308,5.815,22.705,1
18.687,17.989,18.876,20.356,18.69,12.64,13.571,19.033,22.215,4.012,9.637,7.811,18.813,20.993,18.803,15.036,13.804,21.373,6.928,25.781,1
18.535,17.787,19.961,16.699,12.861,12.959,12.84,19.586,23.086,4.012,5.808,7.285,15.27,20.899,19.033,14.649,12.811,19.605,5.879,20.606,1
22.972,20.561,24.287,8.522,5.265,15.636,20.362,22.679,22.085,4.033,7.995,7.937,11.015,23.871,22.209,16.813,14.734,24.651,8.07,13.841,0
21.698,20.81,24.268,13.6,9.978,16.014,16.293,25.863,23.94,6.038,10.148,9.103,16.805,25.569,25.516,18.357,14.805,26.525,9.326,16.206,0
21.088,15.601,19.097,19.004,13.694,15.951,11.626,23.415,24.401,3.009,3.13,4.964,16.974,23.416,17.198,17.658,17.811,22.422,3.97,22.859,1
22.649,19.728,19.93,16.845,20.183,12.556,18.261,20.445,16.413,6.033,7.769,10.891,15.385,19.41,20.431,14.593,13.801,22.318,6.024,17.181,0
17.05,22.712,20.645,18.384,14.76,10.374,16.387,16.583,16.996,3.04,6.767,8.556,17.642,13.757,19.621,12.489,13.928,16.624,5.936,16.901,0
16.89,20.738,18.648,19.027,15.309,11.782,14.78,16.41,20.07,4.018,6.788,7.161,16.065,18.539,19.067,12.317,10.884,19.044,6.11,19.623,1
